Sample Number,Follow Number,Date_Collected,Who_Collected,Time_Collected,Orangutan_ID,First_Urine_Day,Dirt_Fecal,CAMP/LAB_specgravitymeter,Site,Species,Age_Class,Creatinine_Result,CV,Status
1865,10131,09-Dec-18,Idun,4:59:00 AM,Milo,TRUE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.468,0.1,ok
1866,10132,10-Dec-18,Idun,4:57:00 AM,Milo,TRUE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.566,3.5,ok
1867,10133,11-Dec-18,Isman,5:13:00 AM,Milo,TRUE,FALSE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.913,1.2,ok
1868,10135,12-Dec-18,Isman,4:45:00 AM,Whisky,FALSE,TRUE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.272,3.1,ok
1869,10141,14-Dec-18,Abuk,5:02:00 AM,Milo,TRUE,FALSE,1.006,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.379,4.0,ok
1870,10139,14-Dec-18,Isman,6:54:00 AM,Gismo,FALSE,FALSE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.584,1.4,ok
1871,10140,14-Dec-18,Idun,5:18:00 AM,Mindy,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.262,6.2,ok
1872,10143,15-Dec-18,Idun,5:09:00 AM,Milo,TRUE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.858,1.6,ok
1873,10142,15-Dec-18,Tono,6:01:00 AM,Gismo,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.697,3.4,ok
1874,10144,16-Dec-18,Suwi,4:59:00 AM,Mindy,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.631,0.9,ok
1875,10144,15-Dec-18,Shaylyn,8:00:00 AM,Mindy,FALSE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.565,1.1,ok
1876,10146,16-Dec-18,Abuk,4:42:00 AM,Ipsy,TRUE,TRUE,1.009,Tuanan,Pongo pygmaeus wurmbii,independent immature (older juvs),0.406,2.1,ok
1877,10147,16-Dec-18,Idun,2:57:00 PM,Gismo,FALSE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.363,3.1,ok
1878,10148,16-Dec-18,Isman,4:29:00 AM,Otto,TRUE,FALSE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.423,1.3,ok
1879,10149,17-Dec-18,Isman,11:45:00 AM,Otto,FALSE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.519,8.9,ok
1880,10151,18-Dec-18,Tono,8:26:00 AM,Otto,TRUE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1881,10153,18-Dec-18,Idun,10:43:00 AM,Unknown flanged male,FALSE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.444,6.7,ok
1882,10155,19-Dec-18,Isman,9:24:00 AM,Unknown flanged male,FALSE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.444,0.6,ok
1883,10158,20-Dec-18,Abuk,9:16:00 AM,Unknown flanged male,FALSE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.392,0.9,ok
1884,10166,26-Dec-18,Tono,5:46:00 AM,Gismo,TRUE,FALSE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1885,10168,26-Dec-18,Shaylyn,3:12:00 PM,Unknown flanged male,FALSE,FALSE,1.008,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1886,10169,31-Dec-18,Suwi,10:08:00 AM,Unknown flanged male,FALSE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.771,2.3,ok
1887,10170,27-Dec-18,Tono,4:58:00 AM,Unknown unflanged male,TRUE,FALSE,1.006,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,0.357,0.3,ok
1888,10171,28-Dec-18,Tono,4:24:00 AM,Unknown flanged male,TRUE,FALSE,1.006,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.250,4.0,ok
1889,10172,28-Dec-18,Shaylyn,9:15:00 AM,Unknown unflanged male,FALSE,TRUE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,,,
1890,10174,29-Dec-18,Tono,5:12:00 AM,Milo,TRUE,FALSE,1.024,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.247,1.2,ok
1891,10175,30-Dec-18,Sophia,11:36:00 AM,Unknown flanged male,FALSE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1892,10179,02-Jan-19,Shaylyn,3:35:00 PM,Ekko,FALSE,FALSE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1893,10180,03-Jan-19,Suwi,12:20:00 PM,Wodan,FALSE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.586,2.6,ok
1894,10181,03-Jan-19,"Sophia, Shaylyn",4:40:00 AM,Ekko,TRUE,TRUE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1895,10181,03-Jan-19,Shaylyn,12:22:00 PM,Ekko,FALSE,TRUE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1896,10182,04-Jan-19,Suwi,5:29:00 AM,Wodan,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.709,0.1,ok
1897,10185,05-Jan-19,Abuk,10:25:00 AM,Ekko,FALSE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.329,1.5,ok
1898,10187,06-Jan-19,Suwi,1:16:00 PM,Pinky,FALSE,TRUE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1899,10188,06-Jan-19,Sophia,11:08:00 AM,Ekko,TRUE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.480,0.4,ok
1900,10189,07-Jan-19,Isman,6:50:00 AM,Pinky,FALSE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.552,3.7,ok
1901,10191,08-Jan-19,Idun,4:58:00 AM,Pinky,TRUE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.325,2.2,ok
1902,10192,08-Jan-19,Isman,5:05:00 AM,Wodan,TRUE,FALSE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.583,0.6,ok
1903,10196,09-Jan-19,Isman,4:59:00 AM,Pinky,TRUE,FALSE,1.006,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.584,5.0,ok
1904,10195,09-Jan-19,Suwi,12:48:00 PM,Whisky,FALSE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.419,1.2,ok
1905,10197,10-Jan-19,Isman,8:36:00 AM,Whisky,FALSE,FALSE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.859,1.4,ok
1906,10201,11-Jan-19,Abuk,10:22:00 AM,Dado,FALSE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.535,0.9,ok
1907,10202,12-Jan-19,Isman,4:22:00 AM,Kerry,TRUE,FALSE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.660,1.1,ok
1908,10202,12-Jan-19,Shaylyn,8:44:00 AM,Kerry,FALSE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.374,2.2,ok
1909,10208,13-Jan-19,Isman,5:05:00 AM,Juni,TRUE,TRUE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.038,6.2,ok
1910,10205,13-Jan-19,Shaylyn,10:44:00 AM,Milo,FALSE,TRUE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.671,0.7,ok
1911,10207,14-Jan-19,Isman,5:48:00 AM,Milo,FALSE,TRUE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.436,4.4,ok
1912,10212,16-Jan-19,Suwi,9:52:00 AM,Tuko,FALSE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.251,7.7,ok
1913,10212,16-Jan-19,Shaylyn,12:53:00 PM,Tuko,FALSE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.282,2.8,ok
1914,10213,17-Jan-19,Isman,5:03:00 AM,Unknown flanged male,TRUE,FALSE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.051,0.8,ok
1915,10214,17-Jan-19,Shaylyn,2:16:00 PM,Dayak,FALSE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.573,0.8,ok
1916,10215,17-Jan-19,Tono,9:32:00 AM,Gismo,FALSE,TRUE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.403,2.6,ok
1917,10216,17-Jan-19,Abuk,9:12:00 AM,Tuko,TRUE,TRUE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.305,4.1,ok
1918,10217,18-Jan-19,Idun,4:49:00 AM,Dayak,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.457,3.4,ok
1919,10220,19-Jan-19,Idun,9:16:00 AM,Dayak,FALSE,TRUE,1.006,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1920,10223,20-Jan-19,Shaylyn,11:24:00 AM,Mindy,FALSE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1921,10225,20-Jan-19,Isman,5:03:00 AM,Unknown unflanged male,TRUE,TRUE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,0.500,2.4,ok
1922,10226,21-Jan-19,Idun,5:16:00 AM,Mindy,TRUE,TRUE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.600,0.3,ok
1923,10227,21-Jan-19,Abuk,11:57:00 AM,Ekko,FALSE,FALSE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.231,1.5,ok
1924,10228,21-Jan-19,Isman,5:24:00 AM,Dayak,TRUE,TRUE,1.008,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.294,0.6,ok
1925,10228,21-Jan-19,Shaylyn,11:15:00 AM,Dayak,FALSE,TRUE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.448,0.7,ok
1926,10229,22-Jan-19,Tono,4:51:00 AM,Mindy,TRUE,TRUE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.412,1.0,ok
1927,10230,22-Jan-19,Idun,5:04:00 AM,Dayak,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.440,4.1,ok
1928,10232,23-Jan-19,Pak Rahmatd,5:45:00 AM,Dayak,TRUE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.582,0.7,ok
1929,10233,23-Jan-19,Isman,5:33:00 AM,Mindy,TRUE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.632,0.3,ok
1930,10233,23-Jan-19,Shaylyn,9:01:00 AM,Mindy,FALSE,TRUE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.466,1.4,ok
1931,10234,24-Jan-19,Isman,8:26:00 AM,Mindy,FALSE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.525,2.6,ok
1932,10235,21-Jan-19,Tono,4:57:00 AM,Mindy,TRUE,FALSE,1.021,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.851,0.7,ok
1933,10236,26-Jan-19,Idun,4:47:00 AM,Mindy,TRUE,FALSE,1.017,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.783,2.8,ok
1934,10238,27-Jan-19,Isman,5:23:00 AM,Niko,FALSE,TRUE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.261,2.9,ok
1935,10239,27-Jan-19,Abuk,4:40:00 AM,Mindy,TRUE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.564,0.9,ok
1936,10240,28-Jan-19,Abuk,5:05:00 AM,Niko,TRUE,TRUE,1.008,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.225,1.0,ok
1937,10247,01-Feb-19,Sophia,9:27:00 AM,Ekko,FALSE,TRUE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.172,0.6,ok
1938,10249,02-Feb-19,Abuk,5:34:00 AM,Wodan,FALSE,FALSE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1939,10250,02-Feb-19,Shaylyn,6:47:00 AM,Whisky,FALSE,FALSE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.441,1.1,ok
1940,,03-Feb-19,Shaylyn,10:07:00 AM,Mindy,FALSE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.458,0.5,ok
1941,10255,04-Feb-19,Shaylyn,2:17:00 PM,Gismo,FALSE,TRUE,1.005,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.270,0.6,ok
1942,10256,05-Feb-19,Pak Rahmatd,5:42:00 AM,Gismo,TRUE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.422,0.8,ok
1943,10260,07-Feb-19,Shaylyn,10:15:00 AM,Mawas,FALSE,TRUE,1.008,Tuanan,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
1944,10261,07-Feb-19,Suwi,12:12:00 PM,Wodan,FALSE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.443,4.5,ok
1945,10264,08-Feb-19,Isman,7:37:00 AM,Wodan,FALSE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.246,0.9,ok
1946,10265,09-Feb-19,Suwi,1:24:00 PM,Unknown flanged male,FALSE,TRUE,1.012,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.591,0.8,ok
1947,10266,10-Feb-19,Idun,2:45:00 PM,Niko,FALSE,TRUE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.386,1.2,ok
1948,10271,13-Feb-19,Isman,5:16:00 AM,Kondor,TRUE,TRUE,1.019,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.239,2.6,ok
1949,10275,15-Feb-19,Abuk,5:04:00 AM,Ekko,TRUE,FALSE,1.033,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.610,2.0,ok
1950,10282,21-Feb-19,Isman,4:40:00 AM,Juni,TRUE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.915,0.9,ok
1951,10287,22-Feb-19,Isman,5:12:00 AM,Milo,TRUE,FALSE,1.027,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.119,1.3,rerun
1952,10286,22-Feb-19,Tono,4:51:00 AM,Juni,TRUE,FALSE,,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1953,10289,24-Feb-19,Pak Rahmatd,5:29:00 AM,Niko,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.413,2.2,ok
1954,10292,27-Feb-19,Shaylyn,5:20:00 AM,Juni,TRUE,FALSE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1955,10292,27-Feb-19,Alysse,9:45:00 AM,Juni,FALSE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1956,10293,28-Feb-19,Isman,9:36:00 AM,Juni,FALSE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.670,1.3,ok
1957,10300,03-Mar-19,Tono,5:25:00 AM,Dado,TRUE,TRUE,1.027,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.503,4.3,ok
1958,10301,03-Mar-19,Idun,5:14:00 AM,Vini,TRUE,TRUE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult unflanged male,0.912,0.4,ok
1959,10302,04-Mar-19,Idun,5:26:00 AM,Dado,TRUE,FALSE,1.023,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
2007,10389,20-Apr-19,Idun,5:31:00 AM,Unknown flanged male,TRUE,FALSE,1.029,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
2008,10394,23-Apr-19,Idun,5:09:00 AM,Mawas,TRUE,TRUE,1.020,Tuanan,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
2009,10399,25-Apr-19,Abuk,5:40:00 AM,Wodan,TRUE,FALSE,1.035,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,2.552,0.9,ok
2010,10404,27-Apr-19,Idun,5:10:00 AM,Mawas,TRUE,FALSE,1.047,Tuanan,Pongo pygmaeus wurmbii,independent immature (older juvs),,,
2011,10405,27-Apr-19,Tono,5:08:00 AM,Ekko,TRUE,TRUE,1.024,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.825,1.7,ok
2012,10406,28-Apr-19,Idun,5:19:00 AM,Ekko,TRUE,FALSE,1.029,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.799,2.2,ok
2013,10410,30-Apr-19,Tono,5:54:00 AM,Niko,TRUE,FALSE,1.046,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
2014,10414,03-May-19,Abuk,7:10:00 AM,Unknown flanged male,FALSE,TRUE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.568,0.9,ok
2015,10415,03-May-19,Isman,5:24:00 AM,Milo,TRUE,FALSE,1.033,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.914,0.6,ok
2016,10416,04-May-19,Pak Rahmatd,5:27:00 AM,Milo,TRUE,FALSE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.559,1.2,ok
2017,10418,05-May-19,Abuk,5:21:00 AM,Milo,TRUE,FALSE,1.017,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1960,10303,05-Mar-19,Tono,11:18:00 AM,Dado,TRUE,TRUE,1.028,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1961,10305,06-Mar-19,Isman,5:31:00 AM,Dado,FALSE,TRUE,1.005,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.438,1.3,ok
1962,10307,07-Mar-19,Tono,4:37:00 AM,Kerry,TRUE,TRUE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.692,0.4,ok
1963,10310,09-Mar-19,Isman,5:00:00 AM,Kerry,FALSE,TRUE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,2.602,1.9,ok
1964,10310,09-Mar-19,Shaylyn,11:28:00 AM,Kerry,FALSE,TRUE,1.034,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,1.905,1.5,ok
1965,10311,09-Mar-19,Tono,8:16:00 AM,Wodan,FALSE,TRUE,,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1966,10312,10-Mar-19,Shaylyn,9:36:00 AM,Wodan,FALSE,FALSE,1.045,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1967,10313,10-Mar-19,Tono,5:03:00 AM,Kerry,TRUE,TRUE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.987,2.2,ok
1967,10313,10-Mar-19,Tono,5:03:00 AM,Kerry,TRUE,TRUE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.882,1.0,ok
1968,10314,11-Mar-19,Isman,4:43:00 AM,Wodan,FALSE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.510,1.4,ok
1969,10315,12-Mar-19,Shaylyn,1:00:00 PM,Whisky,FALSE,TRUE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1970,10318,14-Mar-19,Isman,5:28:00 AM,Whisky,FALSE,TRUE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.567,1.4,ok
1971,10322,16-Mar-19,Suwi,4:46:00 AM,Juni,TRUE,TRUE,1.015,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.263,4.7,ok
1972,10322,16-Mar-19,Shaylyn,5:18:00 AM,Juni,FALSE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.540,1.4,ok
1973,10323,16-Mar-19,Tono,5:55:00 AM,Whisky,FALSE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1974,10326,17-Mar-19,Abuk,5:35:00 AM,Whisky,TRUE,TRUE,31-May-19,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.336,0.8,ok
1975,10327,17-Mar-19,Pak Rahmatd,5:04:00 AM,Tina,TRUE,FALSE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.707,4.4,ok
1976,10328,18-Mar-19,Abuk,6:19:00 AM,Juni,TRUE,FALSE,1.026,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.914,3.5,ok
1977,10329,18-Mar-19,Idun,4:38:00 AM,Tina,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.591,1.2,ok
1978,10333,20-Mar-19,Tono,5:25:00 AM,Juni,FALSE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.561,1.7,ok
1979,10334,20-Mar-19,Suwi,10:18:00 AM,Niko,FALSE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.891,4.7,ok
1980,10335,21-Mar-19,Isman,4:58:00 AM,Juni,TRUE,TRUE,1.018,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.928,3.9,ok
1981,10345,24-Mar-19,Abuk,6:40:00 AM,Dayak,TRUE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.492,1.5,ok
1982,10346,25-Mar-19,Idun,5:39:00 AM,Dayak,TRUE,TRUE,1.029,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.272,1.9,ok
1983,10348,26-Mar-19,Shaylyn,11:52:00 PM,Ekko,FALSE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1984,10350,27-Mar-19,Suwi,5:34:00 AM,Dayak,TRUE,TRUE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.247,2.7,ok
1985,10352,27-Mar-19,Tono,5:05:00 AM,Ekko,TRUE,FALSE,1.029,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.242,0.2,ok
1986,10354,28-Mar-19,Tono,12:20:00 PM,Dayak,FALSE,TRUE,1.025,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
1987,10355,28-Mar-19,Abuk,5:11:00 AM,Ekko,FALSE,FALSE,1.008,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.239,2.1,ok
1988,10356,29-Mar-19,Isman,5:22:00 AM,Mawas,TRUE,TRUE,1.015,Tuanan,Pongo pygmaeus wurmbii,independent immature (older juvs),0.532,1.3,ok
1989,10358,30-Mar-19,Pak Rahmatd,5:10:00 AM,Mawas,TRUE,TRUE,1.016,Tuanan,Pongo pygmaeus wurmbii,independent immature (older juvs),0.826,7.0,ok
1990,10359,30-Mar-19,Isman,10:02:00 AM,Wodan,FALSE,FALSE,1.037,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.054,2.0,ok
1991,10360,30-Mar-19,Shaylyn,4:34:00 AM,Ekko,TRUE,TRUE,1.019,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.780,4.5,ok
1992,10361,31-Mar-19,Isman,4:35:00 AM,Wodan,TRUE,FALSE,1.009,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.365,9.2,ok
1993,10363,01-Apr-19,Abuk,7:12:00 AM,Wodan,FALSE,FALSE,1.005,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.214,3.3,ok
1994,10364,02-Apr-19,Isman,5:45:00 AM,Wodan,FALSE,FALSE,1.004,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.140,1.8,ok
1995,10365,03-Apr-19,Isman,5:14:00 AM,Wodan,FALSE,TRUE,1.007,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.566,14.7,ok
1996,10366,04-Apr-19,Sophia,1:42:00 PM,Milo,FALSE,FALSE,1.019,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,,,
1997,10369,05-Apr-19,Isman,5:05:00 AM,Milo,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.481,0.3,ok
1998,10371,06-Apr-19,Tono,5:06:00 AM,Dado,TRUE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.568,3.6,ok
1999,10370,06-Apr-19,Abuk,5:41:00 AM,Milo,TRUE,TRUE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.677,2.8,ok
2000,10379,12-Apr-19,Tono,4:53:00 AM,Otto,TRUE,FALSE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
2001,10381,13-Apr-19,Abuk,5:58:00 AM,Dado,TRUE,FALSE,1.016,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.711,0.8,ok
2002,10382,13-Apr-19,Suwi,4:34:00 AM,Otto,FALSE,FALSE,1.032,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.842,0.7,ok
2003,10382,14-Apr-19,Idun,5:40:00 AM,Dado,TRUE,FALSE,1.020,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.685,1.5,ok
2004,10384,15-Apr-19,Tono,4:56:00 AM,Otto,TRUE,TRUE,1.014,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.540,0.2,ok
2005,10385,15-Apr-19,Isman,5:18:00 AM,Dado,FALSE,FALSE,1.011,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.490,1.4,ok
2006,10386,16-Apr-19,Tono,4:58:00 AM,Otto,TRUE,FALSE,1.010,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.492,2.5,ok
2018,10421,07-May-19,Idun,5:22:00 AM,Adik Niko,TRUE,FALSE,1.043,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,1.922,3.0,ok
2019,10422,07-May-19,Isman,5:23:00 AM,Milo,TRUE,FALSE,1.048,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,4.446,1.6,ok
2020,10423,08-May-19,Pak Rahmatd,5:56:00 AM,Milo,TRUE,FALSE,1.045,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,3.112,2.7,ok
2021,10425,09-May-19,Tono,5:33:00 AM,Wodan,TRUE,FALSE,1.013,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.583,2.8,ok
2022,10428,10-May-19,Isman,1:08:00 PM,Wodan,FALSE,FALSE,1.036,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,2.577,0.4,ok
2023,10432,12-May-19,Abuk,5:06:00 AM,Adik Niko,TRUE,FALSE,1.024,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,0.762,0.9,ok
2024,10433,12-May-19,Idun,4:48:00 AM,Wodan,TRUE,FALSE,1.046,Tuanan,Pongo pygmaeus wurmbii,adult flanged male,,,
2025,10436,15-May-19,Isman,5:31:00 AM,Juni,TRUE,FALSE,1.022,Tuanan,Pongo pygmaeus wurmbii,adult female with dependent,0.929,0.2,ok
