SampleNumber,Dummy_sampleNumber,FollowNumber,Date_Collected,Orangutan_ID,Orangutan_ID#,Time_Collected,First_Urine_Day,Site,Age_Class,AgeClassCond,Analysis_Date,Creatinine_Result,CV,SGmeter,Sex,Habitat_Wide,HI_Low_FAI_Quartiles,SG1,CrSG1,Sg12,,,RES_1,,
870,106,7070,18-May-15,Juni,30,5:03:00 AM,1,Tuanan,adult female with dependent,adult female,4-Sep-19,0.36600000000,2.1000000000,1.010,Female,1.951000000,Low,0.010,36.600000000000000,0.000100000000000,,,0.04527,,
750,111,6665,26-Nov-14,Juni,30,5:12:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.46500000000,11.5000000000,1.010,Female,5.743651753,High,0.010,46.500000000000000,0.000100000000000,,,0.14427,,
850,118,7030,5-May-15,Juni,30,7:25:00 AM,0,Tuanan,adult female with dependent,adult female,28-Oct-19,0.03000000000,24.2000000000,1.011,Female,1.951000000,Low,0.011,2.727272727000000,0.000121000000000,,,-0.32023,,
147,125,3805,20-Jan-10,Juni,30,5:33:00 AM,1,Tuanan,adult female with dependent,adult female,#NULL!,0.16400000000,#NULL!,1.011,Female,2.160000000,Low,0.011,14.909090910000000,0.000121000000000,,,-0.18623,,
505,153,5923,5-Dec-13,Juni,30,5:09:00 AM,1,Tuanan,adult female with dependent,adult female,29-Apr-15,0.15500000000,2.2000000000,1.012,Female,8.140000000,High,0.012,12.916666670000000,0.000144000000000,,,-0.22426,,
506,158,5936,15-Dec-13,Juni,30,5:02:00 AM,1,Tuanan,adult female with dependent,adult female,29-Apr-15,0.23000000000,2.4000000000,1.012,Female,8.140000000,High,0.012,19.166666670000000,0.000144000000000,,,-0.14926,,
912,172,7146,21-Jun-15,Juni,30,5:30:00 AM,1,Tuanan,adult female with dependent,adult female,8-Nov-19,0.36500000000,1.9000000000,1.012,Female,2.569000000,Low,0.012,30.416666670000000,0.000144000000000,,,-0.01426,,
275,189,4962,20-May-12,Juni,30,11:33:00 AM,0,Tuanan,adult female with dependent,adult female,8-Apr-15,1.26400000000,3.5000000000,1.012,Female,0.570000000,Low,0.012,105.333333300000000,0.000144000000000,,,0.88474,,
867,257,7065,15-May-15,Juni,30,5:04:00 AM,1,Tuanan,adult female with dependent,adult female,4-Sep-19,0.15200000000,1.0000000000,1.015,Female,1.951000000,Low,0.015,10.133333330000000,0.000225000000000,,,-0.31154,,
911,267,7142,20-Jun-15,Juni,30,7:27:00 AM,1,Tuanan,adult female with dependent,adult female,1-Nov-19,0.32600000000,2.3000000000,1.015,Female,2.569000000,Low,0.015,21.733333330000000,0.000225000000000,,,-0.13754,,
754,269,6674,29-Nov-14,Juni,30,4:50:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.34100000000,2.7000000000,1.015,Female,5.743651753,High,0.015,22.733333330000000,0.000225000000000,,,-0.12254,,
1374,271,8721,10-Feb-17,Juni,30,5:18:00 AM,1,Tuanan,adult female with dependent,adult female,17-Mar-20,0.37100000000,1.8000000000,1.015,Female,1.620299603,Low,0.015,24.733333330000000,0.000225000000000,,,-0.09254,,
148,277,3805,20-Jan-10,Juni,30,10:50:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.45200000000,#NULL!,1.015,Female,2.160000000,Low,0.015,30.133333330000000,0.000225000000000,,,-0.01154,,
VTU059,280,5337,12-Nov-12,Juni,30,8:48:00 AM,0,Tuanan,adult female with dependent,adult female,11-Oct-13,0.52722063040,0.6917348946,1.015,Female,10.050000000,High,0.015,35.148042020000000,0.000225000000000,,,0.06369,,
757,289,6679,1-Dec-14,Juni,30,5:24:00 AM,1,Tuanan,adult female with dependent,adult female,1-Nov-16,0.10700000000,5.9000000000,1.016,Female,6.230000000,High,0.016,6.687500000000000,0.000256000000000,,,-0.38369,,
859,290,7044,10-May-15,Juni,30,4:54:00 AM,1,Tuanan,adult female with dependent,adult female,4-Sep-19,0.16900000000,2.8000000000,1.016,Female,1.951000000,Low,0.016,10.562500000000000,0.000256000000000,,,-0.32169,,
312,333,5342,14-Nov-12,Juni,30,11:27:00 AM,0,Tuanan,adult female with dependent,adult female,8-Apr-15,1.28200000000,0.5000000000,1.016,Female,10.050000000,High,0.016,80.125000000000000,0.000256000000000,,,0.79131,,
145,334,3801,19-Jan-10,Juni,30,3:13:00 PM,0,Tuanan,adult female with dependent,adult female,#NULL!,1.60800000000,#NULL!,1.016,Female,2.160000000,Low,0.016,100.500000000000000,0.000256000000000,,,1.11731,,
1189,337,7949,24-May-16,Juni,30,5:18:00 AM,1,Tuanan,adult female with dependent,adult female,17-Jun-19,0.23000000000,1.3000000000,1.017,Female,0.505801845,Low,0.017,13.529411760000000,0.000289000000001,,,-0.28738,,
910,345,7140,19-Jun-15,Juni,30,6:27:00 AM,1,Tuanan,adult female with dependent,adult female,1-Nov-19,0.39200000000,3.1000000000,1.017,Female,2.569000000,Low,0.017,23.058823530000000,0.000289000000001,,,-0.12538,,
858,419,7041,9-May-15,Juni,30,4:57:00 AM,1,Tuanan,adult female with dependent,adult female,4-Sep-19,0.15200000000,3.0000000000,1.020,Female,1.951000000,Low,0.020,7.600000000000000,0.000400000000000,,,-0.44263,,
913,431,7148,22-Jun-15,Juni,30,5:41:00 AM,1,Tuanan,adult female with dependent,adult female,8-Nov-19,0.37000000000,2.3000000000,1.020,Female,2.569000000,Low,0.020,18.500000000000000,0.000400000000000,,,-0.22463,,
915,433,7152,23-Jun-15,Juni,30,5:22:00 AM,1,Tuanan,adult female with dependent,adult female,8-Nov-19,0.40300000000,2.9000000000,1.020,Female,2.569000000,Low,0.020,20.150000000000000,0.000400000000000,,,-0.19163,,
862,434,7047,11-May-15,Juni,30,4:46:00 AM,1,Tuanan,adult female with dependent,adult female,4-Sep-19,0.41300000000,1.8000000000,1.020,Female,1.951000000,Low,0.020,20.650000000000000,0.000400000000000,,,-0.18163,,
140,459,3799,18-Jan-10,Juni,30,12:18:00 PM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.97700000000,#NULL!,1.020,Female,2.160000000,Low,0.020,48.850000000000000,0.000400000000000,,,0.38237,,
669,468,6463,4-Aug-14,Juni,30,5:15:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.36000000000,1.4000000000,1.021,Female,3.251053582,Low,0.021,17.142857140000000,0.000441000000001,,,-0.25945,,
583,469,6229,15-May-14,Juni,30,5:23:00 AM,1,Tuanan,adult female with dependent,adult female,20-May-15,0.39500000000,4.4000000000,1.021,Female,2.699460108,Low,0.021,18.809523810000000,0.000441000000001,,,-0.22445,,
486,470,5796,7-Oct-13,Juni,30,4:52:00 AM,1,Tuanan,adult female with dependent,adult female,25-Jan-14,0.44783281730,2.5908509780,1.021,Female,4.170000000,High,0.021,21.325372250000000,0.000441000000001,,,-0.17162,,
751,479,6668,27-Nov-14,Juni,30,4:57:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.56900000000,2.6000000000,1.021,Female,5.743651753,High,0.021,27.095238100000000,0.000441000000001,,,-0.05045,,
747,500,6654,23-Nov-14,Juni,30,4:50:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.44900000000,3.8000000000,1.022,Female,5.743651753,High,0.022,20.409090910000000,0.000484000000000,,,-0.19479,,
917,501,7156,25-Jun-15,Juni,30,5:37:00 AM,1,Tuanan,adult female with dependent,adult female,8-Nov-19,0.46200000000,2.2000000000,1.022,Female,2.569000000,Low,0.022,21.000000000000000,0.000484000000000,,,-0.18179,,
871,509,7075,20-May-15,Juni,30,2:10:00 PM,0,Tuanan,adult female with dependent,adult female,4-Sep-19,0.71100000000,5.0000000000,1.022,Female,1.951000000,Low,0.022,32.318181820000000,0.000484000000000,,,0.06721,,
672,517,6471,8-Aug-14,Juni,30,5:32:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,1.05000000000,2.0000000000,1.022,Female,3.251053582,Low,0.022,47.727272730000000,0.000484000000000,,,0.40621,,
623,527,6315,16-Jun-14,Juni,30,5:20:00 AM,1,Tuanan,adult female with dependent,adult female,20-May-15,0.41900000000,1.6000000000,1.023,Female,3.126879134,Low,0.023,18.217391300000000,0.000529000000000,,,-0.24867,,
1335,533,8442,29-Oct-16,Juni,30,4:52:00 AM,1,Tuanan,adult female with dependent,adult female,11-Mar-20,0.47100000000,0.3000000000,1.023,Female,1.579586877,Low,0.023,20.478260870000000,0.000529000000000,,,-0.19667,,
671,584,6469,7-Aug-14,Juni,30,5:12:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.64800000000,1.5000000000,1.024,Female,3.251053582,Low,0.024,27.000000000000000,0.000576000000000,,,-0.04308,,
1316,628,8299,29-Aug-16,Juni,30,5:20:00 AM,1,Tuanan,adult female with dependent,adult female,11-Mar-20,0.45700000000,0.3000000000,1.026,Female,0.478755236,Low,0.026,17.576923080000000,0.000676000000000,,,-0.27950,,
32,652,3511,13-Jul-09,Juni,30,7:23:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,1.06000000000,#NULL!,1.026,Female,4.020000000,High,0.026,40.769230770000000,0.000676000000000,,,0.32350,,
1317,663,8302,30-Aug-16,Juni,30,5:11:00 AM,1,Tuanan,adult female with dependent,adult female,11-Mar-20,0.54400000000,2.6000000000,1.027,Female,0.478755236,Low,0.027,20.148148150000000,0.000729000000000,,,-0.21450,,
1193,669,7959,26-May-16,Juni,30,11:09:00 AM,0,Tuanan,adult female with dependent,adult female,14-Jun-19,0.70900000000,2.2000000000,1.027,Female,0.505801845,Low,0.027,26.259259260000000,0.000729000000000,,,-0.04950,,
1370,673,8711,8-Feb-17,Juni,30,5:14:00 AM,1,Tuanan,adult female with dependent,adult female,17-Mar-20,0.86000000000,4.6000000000,1.027,Female,1.620299603,Low,0.027,31.851851850000000,0.000729000000000,,,0.10150,,
454,679,#NULL!,23-Aug-13,Juni,30,5:25:00 AM,1,Tuanan,adult female with dependent,adult female,25-Jan-14,1.06099071200,0.4539349050,1.027,Female,3.120000000,Low,0.027,39.295952300000000,0.000729000000000,,,0.30249,,
10,680,3362,13-May-09,Juni,30,8:26:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,1.12800000000,#NULL!,1.027,Female,5.620000000,High,0.027,41.777777780000000,0.000729000000000,,,0.36950,,
909,688,7138,18-Jun-15,Juni,30,5:16:00 AM,1,Tuanan,adult female with dependent,adult female,1-Nov-19,0.44300000000,2.4000000000,1.028,Female,2.569000000,Low,0.028,15.821428570000000,0.000784000000001,,,-0.33704,,
1192,695,7955,25-May-16,Juni,30,5:16:00 AM,1,Tuanan,adult female with dependent,adult female,14-Jun-19,0.56900000000,1.2000000000,1.028,Female,0.505801845,Low,0.028,20.321428570000000,0.000784000000001,,,-0.21104,,
1318,697,8304,31-Aug-16,Juni,30,5:18:00 AM,1,Tuanan,adult female with dependent,adult female,11-Mar-20,0.62400000000,0.9000000000,1.028,Female,0.478755236,Low,0.028,22.285714290000000,0.000784000000001,,,-0.15604,,
578,699,6210,11-May-14,Juni,30,5:20:00 AM,1,Tuanan,adult female with dependent,adult female,20-May-15,0.67400000000,4.7000000000,1.028,Female,2.699460108,Low,0.028,24.071428570000000,0.000784000000001,,,-0.10604,,
670,705,6467,6-Aug-14,Juni,30,10:15:00 AM,0,Tuanan,adult female with dependent,adult female,15-Oct-15,0.84400000000,2.4000000000,1.028,Female,3.251053582,Low,0.028,30.142857140000000,0.000784000000001,,,0.06396,,
716,709,6570,29-Sep-14,Juni,30,5:52:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.93400000000,1.3000000000,1.028,Female,3.204353083,Low,0.028,33.357142860000000,0.000784000000001,,,0.15396,,
756,730,6677,30-Nov-14,Juni,30,4:52:00 AM,1,Tuanan,adult female with dependent,adult female,1-Nov-16,0.79900000000,2.3000000000,1.029,Female,5.743651753,High,0.029,27.551724140000000,0.000841000000001,,,-0.00211,,
1195,732,7966,27-May-16,Juni,30,5:15:00 AM,1,Tuanan,adult female with dependent,adult female,14-Jun-19,0.82300000000,3.3000000000,1.029,Female,0.505801845,Low,0.029,28.379310340000000,0.000841000000001,,,0.02189,,
51,736,3607,9-Oct-09,Juni,30,11:31:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.93800000000,#NULL!,1.029,Female,4.190000000,High,0.029,32.344827590000000,0.000841000000001,,,0.13689,,
1185,739,7940,23-May-16,Juni,30,4:54:00 AM,1,Tuanan,adult female with dependent,adult female,14-Jun-19,0.97200000000,0.2000000000,1.029,Female,0.505801845,Low,0.029,33.517241380000000,0.000841000000001,,,0.17089,,
1372,759,8715,9-Feb-17,Juni,30,5:17:00 AM,1,Tuanan,adult female with dependent,adult female,17-Mar-20,0.93800000000,1.6000000000,1.030,Female,1.620299603,Low,0.030,31.266666670000000,0.000900000000000,,,0.11629,,
447,782,5687,5-Aug-13,Juni,30,6:18:00 AM,1,Tuanan,adult female with dependent,adult female,18-Mar-15,0.85800000000,0.3000000000,1.031,Female,3.120000000,Low,0.031,27.677419350000000,0.000961000000000,,,0.01616,,
673,817,6471,8-Aug-14,Juni,30,1:59:00 PM,0,Tuanan,adult female with dependent,adult female,15-Oct-15,1.18900000000,1.8000000000,1.032,Female,3.251053582,Low,0.032,37.156250000000000,0.001024000000000,,,0.32750,,
310,833,5337,12-Nov-12,Juni,30,8:48:00 AM,0,Tuanan,adult female with dependent,adult female,8-Apr-15,0.42900000000,1.2000000000,1.033,Female,10.050000000,High,0.033,13.000000000000000,0.001089000000001,,,-0.45170,,
916,839,7154,24-Jun-15,Juni,30,5:43:00 AM,1,Tuanan,adult female with dependent,adult female,8-Nov-19,0.57600000000,3.7000000000,1.033,Female,2.569000000,Low,0.033,17.454545450000000,0.001089000000001,,,-0.30470,,
52,852,3611,11-Oct-09,Juni,30,5:12:00 AM,1,Tuanan,adult female with dependent,adult female,#NULL!,1.28500000000,#NULL!,1.033,Female,4.190000000,High,0.033,38.939393940000000,0.001089000000001,,,0.40430,,
668,858,6461,3-Aug-14,Juni,30,5:00:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.50500000000,3.8000000000,1.034,Female,3.251053582,Low,0.034,14.852941180000000,0.001156000000001,,,-0.39443,,
722,863,6577,3-Oct-14,Juni,30,6:24:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,0.70300000000,0.7000000000,1.034,Female,4.224502112,High,0.034,20.676470590000000,0.001156000000001,,,-0.19643,,
444,873,5685,4-Aug-13,Juni,30,5:14:00 AM,1,Tuanan,adult female no dependent,adult female,18-Mar-15,0.95900000000,1.8000000000,1.034,Female,4.800000000,High,0.034,28.205882350000000,0.001156000000001,,,0.05957,,
574,881,6197,8-May-14,Juni,30,5:18:00 AM,1,Tuanan,adult female with dependent,adult female,20-May-15,0.58900000000,0.8000000000,1.035,Female,2.699460108,Low,0.035,16.828571430000000,0.001225000000001,,,-0.32869,,
1184,887,7935,22-May-16,Juni,30,4:47:00 AM,1,Tuanan,adult female with dependent,adult female,14-Jun-19,0.90100000000,0.6000000000,1.035,Female,0.505801845,Low,0.035,25.742857140000000,0.001225000000001,,,-0.01669,,
49,940,3604,8-Oct-09,Juni,30,5:15:00 AM,1,Tuanan,adult female with dependent,adult female,#NULL!,1.15800000000,#NULL!,1.037,Female,4.190000000,High,0.037,31.297297300000000,0.001369000000000,,,0.20520,,
715,1015,6568,28-Sep-14,Juni,30,4:40:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,1.55400000000,0.5000000000,1.040,Female,3.204353083,Low,0.040,38.850000000000000,0.001600000000000,,,0.55204,,
721,1030,6576,2-Oct-14,Juni,30,4:55:00 AM,1,Tuanan,adult female with dependent,adult female,15-Oct-15,1.11600000000,1.0000000000,1.041,Female,4.224502112,High,0.041,27.219512200000000,0.001681000000001,,,0.09859,,
483,1048,5777,29-Sep-13,Juni,30,4:52:00 AM,1,Tuanan,adult female with dependent,adult female,18-Mar-15,1.10000000000,0.5000000000,1.042,Female,6.580000000,High,0.042,26.190476190000000,0.001764000000001,,,0.06761,,
341,1053,5442,21-Feb-13,Juni,30,10:11:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.19200000000,3.3000000000,1.043,Female,7.370000000,High,0.043,4.465116279000000,0.001849000000000,,,-0.85490,,
553,1094,6129,11-Apr-14,Juni,30,4:59:00 AM,1,Tuanan,adult female with dependent,adult female,29-Apr-15,1.07100000000,2.1000000000,1.048,Female,1.916167665,Low,0.048,22.312500000000000,0.002304000000000,,,-0.04144,,
1359,1118,8615,25-Dec-16,Juni,30,5:26:00 AM,1,Tuanan,adult female with dependent,adult female,17-Mar-20,2.00200000000,1.7000000000,1.054,Female,2.138057422,Low,0.054,37.074074070000000,0.002916000000000,,,0.82637,,
VTU031,1159,#NULL!,11-Sep-12,Juni,30,10:22:00 AM,0,Tuanan,adult female with dependent,adult female,11-Oct-13,0.61948424070,3.4014387250,#NULL!,Female,5.020000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU036,1163,5224,15-Sep-12,Juni,30,9:40:00 AM,0,Tuanan,adult female with dependent,adult female,11-Oct-13,0.28323782230,0.2145999336,#NULL!,Female,5.020000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU037,1164,5224,15-Sep-12,Juni,30,12:26:00 PM,0,Tuanan,adult female with dependent,adult female,11-Oct-13,0.43724928370,1.1120945440,#NULL!,Female,5.020000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU070,1188,5380,5-Dec-12,Juni,30,9:45:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.18237822350,#NULL!,#NULL!,Female,8.910000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU087,1199,5442,21-Feb-13,Juni,30,7:21:00 AM,0,Tuanan,adult female no dependent,adult female,11-Oct-13,0.19469914040,2.1853189710,#NULL!,Female,7.370000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU088,1200,5442,21-Feb-13,Juni,30,10:11:00 AM,0,Tuanan,adult female no dependent,adult female,11-Oct-13,0.24713467050,1.8856180830,#NULL!,Female,7.370000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU089,1201,5444,22-Feb-13,Juni,30,9:26:00 AM,0,Tuanan,adult female no dependent,adult female,#NULL!,0.03044673540,5.2673868580,#NULL!,Female,7.370000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
VTU090,1202,5444,22-Feb-13,Juni,30,10:38:00 AM,0,Tuanan,adult female no dependent,adult female,18-Mar-15,0.02700000000,3.5000000000,#NULL!,Female,7.370000000,High,#NULL!,#NULL!,0.000000000000000,,,#NULL!,,
584,293,6233,16-May-14,Juni,30,4:55:00 AM,1,Tuanan,adult female with dependent,adult female,20-May-15,0.21700000000,4.6000000000,1.016,Female,2.699460108,Low,0.016,13.562500000000000,0.000256000000000,,,-0.27369,,
637,1002,6376,9-Jul-14,Katmandun,68,6:10:00 AM,1,,adult flanged male,adult flanged male,20-May-15,0.88800000000,5.2000000000,1.040,Male,3.427540589,Low,0.040,22.200000000000000,0.001600000000000,,,-0.11396,,
635,1031,6372,7-Jul-14,Katmandun,68,5:18:00 AM,1,,adult flanged male,adult flanged male,20-May-15,1.11700000000,2.8000000000,1.041,Male,3.427540589,Low,0.041,27.243902440000000,0.001681000000001,,,0.09959,,
638,1044,6378,10-Jul-14,Katmandun,68,5:19:00 AM,1,,adult flanged male,adult flanged male,20-May-15,0.85200000000,4.7000000000,1.042,Male,3.427540589,Low,0.042,20.285714290000000,0.001764000000001,,,-0.18039,,
639,1046,6382,11-Jul-14,Katmandun,68,5:43:00 AM,0,,adult flanged male,adult flanged male,20-May-15,0.90800000000,2.6000000000,1.042,Male,3.427540589,Low,0.042,21.619047620000000,0.001764000000001,,,-0.12439,,
636,1047,6374,8-Jul-14,Katmandun,68,5:23:00 AM,1,Tuanan,adult flanged male,adult flanged male,20-May-15,0.98200000000,4.2000000000,1.042,Male,3.427540589,Low,0.042,23.380952380000000,0.001764000000001,,,-0.05039,,
103,6,3718,4-Dec-09,Kerry,6,12:09:00 PM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.07100000000,#NULL!,1.004,Female,2.770000000,Low,0.004,17.750000000000000,0.000016000000000,,,-0.06291,,
422,19,5634,18-Jul-13,Kerry,6,9:33:00 AM,0,Tuanan,adult female with dependent,adult female,21-Feb-14,0.22700000000,9.7010244370,1.005,Female,3.000000000,Low,0.005,45.400000000000000,0.000025000000000,,,0.06078,,
1465,35,9011,18-Jun-17,Kerry,6,5:48:00 AM,1,Tuanan,adult female with dependent,adult female,8-Apr-20,0.15500000000,1.3000000000,1.007,Female,2.717726992,Low,0.007,22.142857140000000,0.000049000000001,,,-0.07443,,
426,41,5644,21-Jul-13,Kerry,6,5:00:00 AM,1,Tuanan,adult female with dependent,adult female,21-Feb-14,0.24671428570,11.0549409900,1.007,Female,3.000000000,Low,0.007,35.244897960000000,0.000049000000001,,,0.01729,,
127,79,3785,14-Jan-10,Kerry,6,5:22:00 AM,1,Tuanan,adult female with dependent,adult female,#NULL!,0.36200000000,#NULL!,1.009,Female,2.160000000,Low,0.009,40.222222220000000,0.000081000000000,,,0.07124,,
104,97,3722,5-Dec-09,Kerry,6,11:11:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.21800000000,#NULL!,1.010,Female,2.770000000,Low,0.010,21.800000000000000,0.000100000000000,,,-0.10273,,
107,105,3734,8-Dec-09,Kerry,6,10:02:00 AM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.36000000000,#NULL!,1.010,Female,2.770000000,Low,0.010,36.000000000000000,0.000100000000000,,,0.03927,,
633,137,6344,30-Jun-14,Kerry,6,7:18:00 AM,1,Tuanan,adult female with dependent,adult female,20-May-15,0.36600000000,1.3000000000,1.011,Female,3.126879134,Low,0.011,33.272727270000000,0.000121000000000,,,0.01577,,
350,146,5481,27-Mar-13,Kerry,6,1:39:00 PM,0,Tuanan,adult female with dependent,adult female,#NULL!,0.47000000000,1.4000000000,1.011,Female,6.970000000,High,0.011,42.727272730000000,0.000121000000000,,,0.11977,,
VTU098,147,5481,27-Mar-13,Kerry,6,1:39:00 PM,0,Tuanan,adult female with dependent,adult female,15-Oct-13,0.52477611940,0.2011111437,1.011,Female,6.970000000,High,0.011,47.706919950000000,0.000121000000000,,,0.17455,,
316,150,5358,21-Nov-12,Kerry,6,10:07:00 AM,0,Tuanan,adult female with dependent,adult female,8-Apr-15,0.68500000000,2.4000000000,1.011,Female,10.050000000,High,0.011,62.272727270000000,0.000121000000000,,,0.33477,,
VTU096,151,#NULL!,16-Mar-13,Kerry,6,5:22:00 AM,1,Tuanan,adult female with dependent,adult female,18-Mar-15,1.50500000000,0.7000000000,1.011,Female,6.970000000,High,0.011,136.818181800000000,0.000121000000000,,,1.15477,,
