sample_number,follow_number,Date_Collected,Orangutan_ID,Time_Collected,First_Urine_Day,Site,Age_Class,Analysis_Date,Creatinine_Result,CV,SGmeter,Sex,Habitat_Wide,HI_Low_FAI_Quartiles,SG-1,Cr/(SG-1)
805,6869,28-Feb-15,Mawas,5:34:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),26-Jul-19,0.199,7.6,1.033,Female,4.366,High,0.033,6.03030303
1492,9088,06-Aug-17,Mawas,5:48:00 AM,TRUE,Tuanan,independent immature (older juvs),10-Apr-20,0.473,8,1.03,Female,"2.646153846
3.320012296
4.160246533
3.658161697
4.149765991
3.427672956
2.893991821
3.68503937
2.64615",Low,0.03,15.76666667
1103,7744,27-Feb-16,Mawas,5:22:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),24-Jun-19,0.174,8.4,1.013,Female,1.086637298,Low,0.013,13.38461538
1107,7751,01-Mar-16,Mawas,5:22:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),24-Jun-19,0.062,9.4,1.011,Female,0.558659218,Low,0.011,5.636363636
1228,8089,30-Jun-16,Mawas,6:51:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),18-Jul-19,0.447,10.4,1.037,Female,0.623515439,Low,0.037,12.08108108
121,3769,07-Jan-10,Max,12:43:00 PM,FALSE,Tuanan,adult flanged male,,0.399,,1.011,Male,2.16,Low,0.011,36.27272727
VTU010,5163,15-Aug-12,Milo,5:10:00 AM,TRUE,Tuanan,independent immature (older juvs),03-Jan-13,0.20307377,0,,Female,2.3,Low,,
621,6310,15-Jun-14,Milo,5:35:00 AM,TRUE,Tuanan,adult female no dependent,20-May-15,0.651,0.2,1.019,Female,3.126879134,Low,0.019,34.26315789
866,7062,14-May-15,Milo,5:09:00 AM,TRUE,Tuanan,adult female with dependent,04-Sep-19,0.303,0.3,1.012,Female,1.951,Low,0.012,25.25
894,7122,09-Jun-15,Milo,5:25:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,1.097,0.3,1.031,Female,2.569,Low,0.031,35.38709677
320,5366,25-Nov-12,Milo,4:56:00 AM,TRUE,Tuanan,independent immature (older juvs),08-Apr-15,0.748,0.5,1.033,Female,10.05,High,0.033,22.66666667
901,7129,12-Jun-15,Milo,5:22:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.864,0.5,1.028,Female,2.569,Low,0.028,30.85714286
1362,8655,12-Jan-17,Milo,5:05:00 AM,TRUE,Tuanan,adult female with dependent,17-Mar-20,0.399,0.8,1.02,Female,2.173913043,Low,0.02,19.95
875,7087,25-May-15,Milo,5:12:00 AM,TRUE,Tuanan,adult female with dependent,04-Sep-19,0.657,0.8,1.02,Female,1.951,Low,0.02,32.85
891,7118,08-Jun-15,Milo,4:59:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.724,0.8,1.02,Female,2.569,Low,0.02,36.2
989,7453,08-Nov-15,Milo,1:49:00 PM,FALSE,Tuanan,adult female with dependent,13-Dec-19,0.397,0.9,1.017,Female,3.448,Low,0.017,23.35294118
349,5472,19-Mar-13,Milo,4:57:00 AM,TRUE,Tuanan,independent immature (older juvs),,0.601,1,1.002,Female,6.97,High,0.002,300.5
497,5842,28-Oct-13,Milo,4:50:00 AM,TRUE,Tuanan,adult female no dependent,27-Apr-15,0.494,1.1,1.02,Female,4.17,High,0.02,24.7
1384,8819,25-Mar-17,Milo,5:05:00 AM,TRUE,Tuanan,adult female with dependent,17-Mar-20,0.711,1.1,1.013,Female,1.814268143,Low,0.013,54.69230769
904,7131,13-Jun-15,Milo,5:21:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.456,1.2,1.013,Female,2.569,Low,0.013,35.07692308
877,7092,27-May-15,Milo,5:09:00 AM,TRUE,Tuanan,adult female with dependent,28-Oct-19,0.555,1.2,1.015,Female,1.951,Low,0.015,37
881,7095,29-May-15,Milo,5:02:00 AM,TRUE,Tuanan,adult female with dependent,28-Oct-19,0.754,1.2,1.021,Female,1.951,Low,0.021,35.9047619
888,7115,07-Jun-15,Milo,5:08:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.783,1.2,1.025,Female,2.569,Low,0.025,31.32
273,4929,29-Apr-12,Milo,11:09:00 AM,FALSE,Tuanan,independent immature (older juvs),08-Apr-15,0.372,1.3,1.013,Female,1.31,Low,0.013,28.61538462
1346,8516,21-Nov-16,Milo,5:04:00 AM,TRUE,Tuanan,adult female with dependent,03-Apr-20,1.978,1.3,1.033,Female,1.125989044,Low,0.033,59.93939394
1009,7512,30-Nov-15,Milo,6:07:00 AM,TRUE,Tuanan,adult female with dependent,24-Jun-19,0.274,1.4,1.023,Female,3.448,Low,0.023,11.91304348
905,7134,14-Jun-15,Milo,5:34:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.801,1.6,1.029,Female,2.569,Low,0.029,27.62068966
305,,23-Oct-12,Milo,7:47:00 AM,FALSE,Tuanan,independent immature (older juvs),08-Apr-15,0.32,1.7,1.04,Female,6.55,High,0.04,8
622,6314,16-Jun-14,Milo,5:15:00 AM,TRUE,Tuanan,adult female no dependent,20-May-15,0.366,1.7,1.014,Female,3.126879134,Low,0.014,26.14285714
899,7127,11-Jun-15,Milo,5:17:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.473,1.7,1.012,Female,2.569,Low,0.012,39.41666667
280,5041,04-Jul-12,Milo,8:51:00 AM,FALSE,Tuanan,independent immature (older juvs),08-Apr-15,0.476,1.7,1.019,Female,2.53,Low,0.019,25.05263158
1315,8287,24-Aug-16,Milo,5:40:00 AM,TRUE,Tuanan,adult female with dependent,11-Mar-20,0.479,1.7,1.028,Female,0.478755236,Low,0.028,17.10714286
1383,8817,24-Mar-17,Milo,5:21:00 AM,TRUE,Tuanan,adult female with dependent,17-Mar-20,0.706,1.7,1.034,Female,1.814268143,Low,0.034,20.76470588
456,5703,24-Aug-13,Milo,5:20:00 AM,TRUE,Tuanan,independent immature (older juvs),26-Nov-19,2.427,1.7,1.035,Female,3.12,Low,0.035,69.34285714
VTU097,5472,19-Mar-13,Milo,4:57:00 AM,TRUE,Tuanan,independent immature (older juvs),15-Oct-13,0.939344262,1.851064872,1.012,Female,6.97,High,0.012,78.27868852
511,5955,25-Dec-13,Milo,7:50:00 AM,FALSE,Tuanan,adult female no dependent,29-Apr-15,0.371,1.9,1.015,Female,8.14,High,0.015,24.73333333
897,7124,10-Jun-15,Milo,5:31:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.433,1.9,1.042,Female,2.569,Low,0.042,10.30952381
885,7112,06-Jun-15,Milo,10:39:00 AM,FALSE,Tuanan,adult female with dependent,28-Oct-19,0.498,1.9,1.013,Female,2.569,Low,0.013,38.30769231
626,6322,18-Jun-14,Milo,5:24:00 AM,TRUE,Tuanan,adult female no dependent,20-May-15,0.543,1.9,1.02,Female,3.126879134,Low,0.02,27.15
1008,7509,29-Nov-15,Milo,5:24:00 AM,TRUE,Tuanan,adult female with dependent,24-Jun-19,0.603,2,1.027,Female,3.448,Low,0.027,22.33333333
353,5530,28-May-13,Milo,5:13:00 AM,TRUE,Tuanan,independent immature (older juvs),27-Apr-15,0.694,2,1.039,Female,5.57,High,0.039,17.79487179
VTU012,5170,20-Aug-12,Milo,5:14:00 AM,TRUE,Tuanan,independent immature (older juvs),03-Jan-13,0.791803279,2.195983793,1.028,Female,2.3,Low,0.028,28.27868852
514,5959,26-Dec-13,Milo,11:31:00 AM,FALSE,Tuanan,adult female no dependent,29-Apr-15,0.236,2.2,1.023,Female,8.14,High,0.023,10.26086957
VTU056,N/A,23-Oct-12,Milo,,FALSE,Tuanan,independent immature (older juvs),18-Mar-15,0.353,2.2,,Female,6.55,High,,
354,5531,29-May-13,Milo,5:47:00 AM,TRUE,Tuanan,independent immature (older juvs),27-Apr-15,0.562,2.2,1.027,Female,5.57,High,0.027,20.81481481
855,7039,08-May-15,Milo,4:54:00 AM,TRUE,Tuanan,adult female with dependent,04-Sep-19,0.293,2.4,1.022,Female,1.951,Low,0.022,13.31818182
741,6646,20-Nov-14,Milo,5:34:00 AM,TRUE,Tuanan,adult flanged male,15-Oct-15,0.452,2.5,1.019,Female,5.743651753,High,0.019,23.78947368
532,6075,24-Mar-14,Milo,5:18:00 AM,TRUE,Tuanan,independent immature (older juvs),29-Apr-15,0.161,2.6,1.008,Female,3.973902728,Low,0.008,20.125
VTU055,N/A,22-Oct-12,Milo,4:51:00 AM,TRUE,Tuanan,independent immature (older juvs),11-Oct-13,0.334813754,2.602104544,,Female,6.55,High,,
1163,7882,12-May-16,Milo,5:21:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,3.1,3.1,1.023,Female,0.505801845,Low,0.023,134.7826087
744,6652,22-Nov-14,Milo,5:11:00 AM,TRUE,Tuanan,adult female with dependent,15-Oct-15,0.358,3.2,1.018,Female,5.743651753,High,0.018,19.88888889
1347,8522,22-Nov-16,Milo,5:05:00 AM,TRUE,Tuanan,adult female with dependent,17-Mar-20,1.449,3.2,1.031,Female,1.125989044,Low,0.031,46.74193548
515,5962,27-Dec-13,Milo,4:56:00 AM,TRUE,Tuanan,adult female no dependent,29-Apr-15,0.292,3.3,1.015,Female,8.14,High,0.015,19.46666667
VTU065,5366,25-Nov-12,Milo,5:08:00 AM,TRUE,Tuanan,independent immature (older juvs),03-Jan-13,0.954,3.447199421,,Female,10.05,High,,
1159,7875,10-May-16,Milo,5:08:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.228,3.5,1.024,Female,0.505801845,Low,0.024,9.5
1005,7506,28-Nov-15,Milo,5:12:00 AM,TRUE,Tuanan,adult female with dependent,24-Jun-19,0.594,3.6,1.03,Female,3.448,Low,0.03,19.8
1169,7892,15-May-16,Milo,5:34:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.322,4.4,1.022,Female,0.505801845,Low,0.022,14.63636364
303,,22-Oct-12,Milo,4:57:00 AM,TRUE,Tuanan,independent immature (older juvs),08-Apr-15,0.587,4.5,1.039,Female,6.55,High,0.039,15.05128205
1164,7884,14-May-16,Milo,7:11:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.311,5,1.021,Female,0.505801845,Low,0.021,14.80952381
1258,8165,20-Jul-16,Milo,6:55:00 AM,FALSE,Tuanan,adult female with dependent,13-Jun-19,0.623,5.1,1.039,Female,0.269784173,Low,0.039,15.97435897
1361,8648,09-Jan-17,Milo,5:34:00 AM,TRUE,Tuanan,adult female with dependent,13-Mar-20,0.813,6,1.034,Female,2.173913043,Low,0.034,23.91176471
1121,7771,13-Mar-16,Milo,6:24:00 AM,TRUE,Tuanan,adult female with dependent,24-Jun-19,0.27,6.1,1.023,Female,0.558659218,Low,0.023,11.73913043
352,5523,14-May-13,Milo,5:49:00 AM,TRUE,Tuanan,independent immature (older juvs),27-Apr-15,0.492,6.1,1.002,Female,5.57,High,0.002,246
733,6598,23-Oct-14,Milo,4:58:00 AM,TRUE,Tuanan,adult female no dependent,15-Oct-15,0.993,7.1,1.028,Female,4.224502112,High,0.028,35.46428571
1165,7886,14-May-16,Milo,4:58:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.38,7.7,1.027,Female,0.505801845,Low,0.027,14.07407407
1181,7915,19-May-16,Milo,5:36:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.414,7.7,1.025,Female,0.505801845,Low,0.025,16.56
1178,7909,18-May-16,Milo,5:13:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.411,8.4,1.024,Female,0.505801845,Low,0.024,17.125
1172,7897,16-May-16,Milo,5:20:00 AM,FALSE,Tuanan,adult female with dependent,14-Jun-19,0.32,9.1,1.019,Female,0.505801845,Low,0.019,16.84210526
746,6657,23-Nov-14,Milo,4:35:00 AM,FALSE,Tuanan,independent immature (older juvs),15-Oct-15,0.56,10.3,1.025,Female,5.743651753,High,0.025,22.4
512,5955,25-Dec-13,Milo,6:59:00 AM,FALSE,Tuanan,adult female no dependent,29-Apr-15,0.068,13.4,1.021,Female,8.14,High,0.021,3.238095238
868,7066,15-May-15,Milo,4:55:00 AM,TRUE,Tuanan,adult female with dependent,04-Sep-19,0.139,14.9,1.007,Female,1.951,Low,0.007,19.85714286
19,3458,09-Jun-09,Milo,7:19:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),,0.17,,1.011,Female,6.16,High,0.011,15.45454545
135,3790,16-Jan-10,Milo,5:22:00 AM,TRUE,Tuanan,independent immature (older juvs),,0.18,,1.006,Female,2.16,Low,0.006,30
3,3265,31-Mar-09,Milo,5:11:00 AM,TRUE,Tuanan,semi-independent immature (juveniles),,0.26,,1.01,Female,9.51,High,0.01,26
137,3794,17-Jan-10,Milo,7:32:00 AM,FALSE,Tuanan,independent immature (older juvs),,0.304,,1.014,Female,2.16,Low,0.014,21.71428571
24,3485,16-Jun-09,Milo,6:56:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),,0.4,,1.01,Female,6.16,High,0.01,40
41,3552,02-Aug-09,Milo,7:05:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),,0.43,,1.011,Female,3.46,Low,0.011,39.09090909
35,3532,29-Jul-09,Milo,10:08:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),,0.537,,1.016,Female,4.02,High,0.016,33.5625
136,3794,17-Jan-10,Milo,5:17:00 AM,TRUE,Tuanan,independent immature (older juvs),,0.571,,1.018,Female,2.16,Low,0.018,31.72222222
23,3481,15-Jun-09,Milo,8:16:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),,0.575,,1.015,Female,2.16,Low,0.015,38.33333333
38,3537,30-Jul-09,Milo,11:28:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),,0.721,,1.02,Female,4.02,High,0.02,36.05
48,3594,05-Oct-09,Milo,8:19:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),,1.149,,1.039,Female,4.19,High,0.039,29.46153846
34,3522,26-Jul-09,Milo,10:22:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),,1.288,,1.035,Female,4.02,High,0.035,36.8
VTU080,5407,18-Jan-13,Milo,3:26:00 PM,FALSE,Tuanan,independent immature (older juvs),14-Sep-13,0.708029197,N/A,,Female,8,High,,
VTU081,5407,18-Jan-13,Milo,2:36:00 PM,FALSE,Tuanan,independent immature (older juvs),15-Oct-13,0.766423358,N/A,,Female,8,High,,
VTU008,5161,14-Aug-12,Milo,3:14:00 PM,FALSE,Tuanan,independent immature (older juvs),09-Sep-13,0.959854015,N/A,,Female,2.3,Low,,
1307,8270,19-Aug-16,Mindy,5:10:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.57,0.2,1.037,Female,0.478755236,Low,0.037,15.40540541
889,7117,07-Jul-15,Mindy,5:54:00 AM,FALSE,Tuanan,adult female with dependent,01-Nov-19,0.393,0.3,1.016,Female,2.569,Low,0.016,24.5625
1233,8098,02-Jul-16,Mindy,5:36:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.887,0.3,1.041,Female,0.269784173,Low,0.041,21.63414634
1151,7851,01-May-16,Mindy,5:17:00 AM,TRUE,Tuanan,adult female with dependent,17-Jun-19,0.459,0.4,1.026,Female,0.505801845,Low,0.026,17.65384615
701,6549,20-Sep-14,Mindy,5:06:00 AM,TRUE,Tuanan,adult female with dependent,15-Oct-15,1.264,0.4,1.045,Female,3.204353083,Low,0.045,28.08888889
1152,7855,02-May-16,Mindy,9:13:00 AM,TRUE,Tuanan,adult female with dependent,17-Jun-19,0.29,0.5,1.024,Female,0.505801845,Low,0.024,12.08333333
1146,7843,29-Apr-16,Mindy,5:13:00 AM,TRUE,Tuanan,adult female with dependent,17-Jun-19,0.567,0.5,1.025,Female,1.17959304,Low,0.025,22.68
835,7000,25-Apr-15,Mindy,5:00:00 AM,TRUE,Tuanan,adult female with dependent,30-Aug-19,0.277,0.8,1.017,Female,2.186,Low,0.017,16.29411765
1117,7765,06-Mar-16,Mindy,8:52:00 AM,FALSE,Tuanan,adult female with dependent,24-Jun-19,0.477,0.8,1.044,Female,0.558659218,Low,0.044,10.84090909
543,6106,03-Apr-14,Mindy,5:29:00 AM,TRUE,Tuanan,adult female with dependent,29-Apr-15,1.169,0.8,1.036,Female,1.916167665,Low,0.036,32.47222222
304,5304,23-Oct-12,Mindy,4:46:00 AM,TRUE,Tuanan,adult female with dependent,08-Apr-15,1.54,0.8,1.003,Female,6.55,High,0.003,513.3333333
706,6558,23-Sep-14,Mindy,4:52:00 AM,TRUE,Tuanan,adult female with dependent,15-Oct-15,1.25,0.9,1.036,Female,3.204353083,Low,0.036,34.72222222
302,5300,22-Oct-12,Mindy,4:48:00 AM,TRUE,Tuanan,adult female with dependent,08-Apr-15,1.358,1,1.039,Female,6.55,High,0.039,34.82051282
1144,7838,28-Apr-16,Mindy,4:58:00 AM,TRUE,Tuanan,adult female with dependent,17-Jun-19,0.701,1.1,1.025,Female,1.17959304,Low,0.025,28.04
540,6099,31-Mar-14,Mindy,5:20:00 AM,TRUE,Tuanan,adult female with dependent,29-Apr-15,0.939,1.1,1.04,Female,3.973902728,Low,0.04,23.475
306,5304,28-Oct-12,Mindy,12:52:00 PM,FALSE,Tuanan,adult female with dependent,08-Apr-15,0.512,1.2,1.03,Female,6.55,High,0.03,17.06666667
1375,8723,11-Feb-17,Mindy,5:24:00 AM,TRUE,Tuanan,adult female with dependent,17-Mar-20,0.52,1.2,1.019,Female,1.620299603,Low,0.019,27.36842105
779,6782,21-Jan-15,Mindy,5:16:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-16,0.186,1.3,1.023,Female,5.391,High,0.023,8.086956522
887,7114,06-Jun-15,Mindy,5:12:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.446,1.3,1.02,Female,2.569,Low,0.02,22.3
705,6556,22-Sep-14,Mindy,12:20:00 PM,FALSE,Tuanan,semi-independent immature (juveniles),15-Oct-15,0.9,1.3,1.032,Female,3.204353083,Low,0.032,28.125
1357,8589,15-Dec-16,Mindy,4:57:00 AM,TRUE,Tuanan,adult female with dependent,13-Mar-20,1.01,1.3,1.039,Female,2.138057422,Low,0.039,25.8974359
298,5285,17-Oct-12,Mindy,8:56:00 AM,FALSE,Tuanan,adult female with dependent,08-Apr-15,1.176,1.3,1.019,Female,6.55,High,0.019,61.89473684
1356,8581,15-Dec-16,Mindy,5:23:00 AM,TRUE,Tuanan,adult female with dependent,03-Apr-20,2.055,1.3,1.037,Female,2.138057422,Low,0.037,55.54054054
1314,8284,23-Aug-16,Mindy,12:29:00 PM,FALSE,Tuanan,adult female with dependent,11-Mar-20,0.456,1.4,1.024,Female,0.478755236,Low,0.024,19
632,6338,29-Jun-14,Mindy,6:02:00 AM,TRUE,Tuanan,adult female with dependent,20-May-15,0.464,1.6,1.037,Female,3.126879134,Low,0.037,12.54054054
508,5942,17-Dec-13,Mindy,5:10:00 AM,TRUE,Tuanan,adult female with dependent,29-Apr-15,0.498,1.6,1.016,Female,8.14,High,0.016,31.125
1118,7767,07-Mar-16,Mindy,5:32:00 AM,FALSE,Tuanan,adult female with dependent,24-Jun-19,0.753,1.6,1.042,Female,0.558659218,Low,0.042,17.92857143
703,6553,21-Sep-14,Mindy,4:58:00 AM,TRUE,Tuanan,adult female with dependent,15-Oct-15,0.849,1.7,1.032,Female,3.204353083,Low,0.032,26.53125
1230,8094,01-Jul-16,Mindy,5:22:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.899,1.7,,Female,0.269784173,Low,,
1373,8719,10-Feb-17,Mindy,5:12:00 AM,TRUE,Tuanan,adult female with dependent,17-Mar-20,1.045,1.7,1.027,Female,1.620299603,Low,0.027,38.7037037
300,5295,21-Oct-12,Mindy,4:58:00 AM,TRUE,Tuanan,adult female with dependent,08-Apr-15,1.373,1.7,1.039,Female,6.55,High,0.039,35.20512821
VTU052,5292,20-Oct-12,Mindy,5:37:00 AM,TRUE,Tuanan,adult female with dependent,18-Mar-15,2.528,1.7,1.039,Female,6.55,High,0.039,64.82051282
VTU086,5435,14-Feb-13,Mindy,11:21:00 AM,FALSE,Tuanan,adult female with dependent,11-Oct-13,0.434,1.784496609,1.011,Female,7.37,High,0.011,39.45454545
896,7121,09-Jun-15,Mindy,5:11:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.689,2.1,1.018,Female,2.569,Low,0.018,38.27777778
395,5555,18-Jun-13,Mindy,5:36:00 AM,TRUE,Tuanan,adult female with dependent,21-Feb-14,0.3354,2.1477945,1.013,Female,4.64,High,0.013,25.8
893,7120,08-Jun-15,Mindy,5:14:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-19,0.277,2.2,1.012,Female,2.569,Low,0.012,23.08333333
884,7111,05-Jun-15,Mindy,4:58:00 AM,TRUE,Tuanan,adult female with dependent,28-Oct-19,0.536,2.2,1.028,Female,2.569,Low,0.028,19.14285714
978,7407,03-Oct-15,Mindy,4:55:00 AM,TRUE,Tuanan,adult female with dependent,13-Dec-19,0.85,2.2,1.05,Female,4.69,High,0.05,17
397,5557,19-Jun-13,Mindy,5:02:00 AM,TRUE,Tuanan,adult female with dependent,21-Feb-14,0.3885,2.255854,1.01,Female,4.64,High,0.01,38.85
1226,8086,29-Jun-16,Mindy,5:36:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,0.155,2.3,1.01,Female,0.623515439,Low,0.01,15.5
631,6334,28-Jun-14,Mindy,5:35:00 AM,TRUE,Tuanan,adult female with dependent,20-May-15,0.306,2.3,1.02,Female,3.126879134,Low,0.02,15.3
460,5718,30-Aug-13,Mindy,5:47:00 AM,TRUE,Tuanan,adult female with dependent,21-Feb-14,1.529571429,2.364287173,1.04,Female,3.12,Low,0.04,38.23928573
1311,8281,22-Aug-16,Mindy,5:43:00 PM,TRUE,Tuanan,adult female with dependent,11-Mar-20,0.594,2.4,1.029,Female,0.478755236,Low,0.029,20.48275862
544,6108,04-Apr-14,Mindy,5:18:00 AM,TRUE,Tuanan,adult female with dependent,29-Apr-15,1.032,2.4,1.046,Female,1.916167665,Low,0.046,22.43478261
708,6560,24-Sep-14,Mindy,4:52:00 AM,TRUE,Tuanan,adult female with dependent,15-Oct-15,0.929,2.5,1.043,Female,3.204353083,Low,0.043,21.60465116
542,6102,01-Apr-14,Mindy,5:11:00 AM,TRUE,Tuanan,adult female with dependent,29-Apr-15,1.086,2.5,1.004,Female,1.916167665,Low,0.004,271.5
459,5716,29-Aug-13,Mindy,5:32:00 AM,TRUE,Tuanan,adult female with dependent,21-Feb-14,1.286428571,2.559875743,1.033,Female,3.12,Low,0.033,38.98268397
1148,7848,30-Apr-16,Mindy,4:34:00 AM,TRUE,Tuanan,adult female with dependent,17-Jun-19,0.284,2.7,1.018,Female,1.17959304,Low,0.018,15.77777778
772,6768,17-Jan-15,Mindy,5:22:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-16,0.845,2.8,1.032,Female,5.391,High,0.032,26.40625
707,6558,23-Sep-14,Mindy,11:17:00 AM,FALSE,Tuanan,semi-independent immature (juveniles),15-Oct-15,0.939,2.8,1.029,Female,3.204353083,Low,0.029,32.37931034
356,5549,16-Jun-13,Mindy,5:29:00 AM,TRUE,Tuanan,adult female with dependent,27-Apr-15,0.607,2.9,1.036,Female,4.64,High,0.036,16.86111111
1119,7768,08-Mar-16,Mindy,5:37:00 AM,TRUE,Tuanan,adult female with dependent,24-Jun-19,0.476,3,1.028,Female,0.558659218,Low,0.028,17
1235,8101,03-Jul-16,Mindy,5:24:00 AM,TRUE,Tuanan,adult female with dependent,18-Jul-19,0.782,3,1.029,Female,0.269784173,Low,0.029,26.96551724
360,5557,19-Jun-13,Mindy,5:02:00 AM,TRUE,Tuanan,adult female with dependent,27-Apr-15,0.515,3.1,1.026,Female,4.64,High,0.026,19.80769231
458,5709,26-Aug-13,Mindy,5:27:00 AM,TRUE,Tuanan,adult female with dependent,26-Nov-19,1.986,3.2,1.055,Female,3.12,Low,0.055,36.10909091
274,4937,03-May-12,Mindy,6:49:00 AM,FALSE,Tuanan,adult female with dependent,08-Apr-15,0.203,3.4,1.014,Female,0.57,Low,0.014,14.5
453,5701,23-Aug-13,Mindy,4:50:00 AM,TRUE,Tuanan,adult female with dependent,26-Nov-19,0.576,3.5,1.012,Female,3.12,Low,0.012,48
535,6092,29-Mar-14,Mindy,9:36:00 AM,FALSE,Tuanan,adult female with dependent,29-Apr-15,0.749,3.6,1.038,Female,3.973902728,Low,0.038,19.71052632
537,6095,30-Mar-14,Mindy,5:30:00 AM,TRUE,Tuanan,dependent immature non-clinging infant (4yrs-weaned),29-Apr-15,0.481,3.8,1.016,Female,3.973902728,Low,0.016,30.0625
462,5719,31-Aug-13,Mindy,8:10:00 AM,FALSE,Tuanan,adult female with dependent,26-Nov-19,1.529,3.8,1.048,Female,3.12,Low,0.048,31.85416667
1227,8090,30-Jun-16,Mindy,5:35:00 AM,TRUE,Tuanan,adult female with dependent,14-Jun-19,1.12,4,1.054,Female,0.623515439,Low,0.054,20.74074074
393,5549,16-Jun-13,Mindy,5:29:00 AM,TRUE,Tuanan,adult female with dependent,21-Feb-14,0.3861,4.0772871,1.014,Female,4.64,High,0.014,27.57857143
392,5548,15-Jun-13,Mindy,4:59:00 AM,TRUE,Tuanan,adult female with dependent,21-Feb-14,1.41,4.1915803,1.026,Female,4.64,High,0.026,54.23076923
457,5709,26-Aug-13,Mindy,5:38:00 AM,FALSE,Tuanan,adult female with dependent,26-Nov-19,1.399,4.4,1.054,Female,3.12,Low,0.054,25.90740741
764,6718,21-Dec-14,Mindy,5:11:00 AM,TRUE,Tuanan,adult female no dependent,01-Nov-16,1.288,5.1,1.048,Female,6.23,High,0.048,26.83333333
404,5582,01-Jul-13,Mindy,5:14:00 AM,TRUE,Tuanan,adult female with dependent,27-Apr-15,1.207,5.4,1.026,Female,3,Low,0.026,46.42307692
355,5548,15-Jun-13,Mindy,4:59:00 AM,TRUE,Tuanan,adult female with dependent,27-Apr-15,1.501,5.5,1.041,Female,4.64,High,0.041,36.6097561
1309,8277,21-Aug-16,Mindy,5:08:00 PM,TRUE,Tuanan,adult female with dependent,26-Jul-19,0.744,5.9,1.032,Female,0.478755236,Low,0.032,23.25
629,6330,26-Jun-14,Mindy,5:34:00 AM,TRUE,Tuanan,adult female with dependent,20-May-15,1.09,6,1.055,Female,3.126879134,Low,0.055,19.81818182
1308,8274,21-Aug-16,Mindy,5:43:00 AM,TRUE,Tuanan,adult female with dependent,26-Jul-19,0.617,6.1,1.038,Female,0.478755236,Low,0.038,16.23684211
299,5292,20-Oct-12,Mindy,5:37:00 AM,TRUE,Tuanan,adult female with dependent,08-Apr-15,1.2,6.2,1.039,Female,6.55,High,0.039,30.76923077
1371,8713,08-Feb-17,Mindy,5:18:00 AM,TRUE,Tuanan,adult female with dependent,24-Mar-20,1.773,6.2,1.036,Female,1.620299603,Low,0.036,49.25
776,6774,19-Jan-15,Mindy,4:51:00 AM,TRUE,Tuanan,adult female with dependent,01-Nov-16,0.254,6.8,1.015,Female,5.391,High,0.015,16.93333333
807,6887,03-Mar-15,Mindy,5:41:00 AM,TRUE,Tuanan,adult female with dependent,26-Jul-19,0.666,7.3,1.029,Female,2.541,Low,0.029,22.96551724
1355,8577,12-Dec-16,Mindy,5:04:00 AM,TRUE,Tuanan,adult female with dependent,13-Mar-20,0.846,7.8,1.032,Female,2.138057422,Low,0.032,26.4375
VTU051,5285,17-Oct-12,Mindy,8:56:00 AM,FALSE,Tuanan,adult female with dependent,11-Oct-13,0.635530086,8.288898247,,Female,6.55,High,,
