Sample Number,Follow Number,Date_Collected,Who_Collected,Time_Collected,Orangutan_ID,Cold_Thermos,Comments,Dirt_Fecal,First_Urine_Day,CAMP/LAB_specgravitymeter,Site,Month Collection,Year Collection,Age_Class,8OHdG_Result,tblAnalysis_8-OHdG.CV,tblAnalysis_8-OHdG.Status,TAC_Result,tblAnalysis_TAC.CV,tblAnalysis_TAC.Status,Neopterin_Result,tblAnalysis_Neopterin.CV,tblAnalysis_Neopterin.Status,Cortisol_Result,tblAnalysis_Cortisol.CV,tblAnalysis_Cortisol.Status,G-CSF_Result,tblAnalysis_G-CSF.CV,tblAnalysis_G-CSF.Status,IL-10_Result,tblAnalysis_IL-10.CV,tblAnalysis_IL-10.Status,IL-1RA_Result,tblAnalysis_IL-1RA.CV,tblAnalysis_IL-1RA.Status,IL-8_Result,tblAnalysis_IL-8.CV,tblAnalysis_IL-8.Status,MLP-1_Result,tblAnalysis_MCP-1.CV,tblAnalysis_MCP-1.Status,TNF_alpha_Result,tblAnalysis_TNF-alpha.CV,tblAnalysis_TNF-alpha.Status
875,7087,25-May-15,Erin,5:12:00 AM,Milo,TRUE,no forest strip done because of low volume,FALSE,TRUE,1.020,Tuanan,5,2015,adult female with dependent,,,,,,,702.48,1.5,ok,25886.59,0,ok,,,,,,,,,,,,,,,,,,
876,7089,26-May-15,Wendy,4:35:00 AM,Niko,TRUE,"Slept on ground, but went up and peed",FALSE,TRUE,1.007,Tuanan,5,2015,adult flanged male,5.107,8.7,ok,0.384,1.3,ok,136.52,7.7,ok,7918.617,13.2,ok,,,,,,,,,,,,,,,,,,
877,7092,27-May-15,Idun,5:09:00 AM,Milo,TRUE,,FALSE,TRUE,1.015,Tuanan,5,2015,adult female with dependent,8.25,0,ok,5.843,1.6,ok,506.12,3.9,ok,10573.05,3.9,ok,,,,,,,,,,,,,,,,,,
878,7091,27-May-15,Isman,4:42:00 AM,Niko,TRUE,leaves in urine,TRUE,TRUE,1.009,Tuanan,5,2015,adult flanged male,11.171,0.8,ok,2.392,0.5,ok,302.82,7.3,ok,7121.833,17.3,rerun,,,,,,,,,,,,,,,,,,
879,7094,28-May-15,Wendy,5:35:00 AM,Niko,TRUE,,FALSE,TRUE,1.011,Tuanan,5,2015,adult flanged male,6.497,4.1,ok,7.1,1.156,ok,184.22,9.4,ok,25123.6,20.2,rerun,,,,,,,,,,,,,,,,,,
880,7097,29-May-15,Abuk,5:11:00 AM,Niko,TRUE,"slept on ground, and urine on the ground",FALSE,TRUE,1.013,Tuanan,5,2015,adult flanged male,17.124,7.6,ok,8.99,2.6,ok,606.84,1,ok,13771.63,4.8,ok,,,,,,,,,,,,,,,,,,
881,7095,29-May-15,Suwi,5:02:00 AM,Milo,TRUE,,FALSE,TRUE,1.021,Tuanan,5,2015,adult female with dependent,13.338,1.6,ok,1.758,1.1,ok,231.14,8,ok,19259.62,0.3,ok,,,,,,,,,,,,,,,,,,
882,7100,30-May-15,Suwi,5:10:00 AM,Kerry,TRUE,,FALSE,TRUE,1.025,Tuanan,5,2015,adult female with dependent,17.385,1.3,ok,8.296,2.1,ok,613.96,8.5,ok,30281.72,10.8,ok,,,,,,,,,,,,,,,,,,
883,7101,31-May-15,Abuk,5:33:00 AM,Kerry,TRUE,,FALSE,TRUE,1.041,Tuanan,5,2015,adult female with dependent,57.833,8.1,ok,11.389,3.5,ok,972.26,8.6,ok,96879.91,1.7,ok,,,,,,,,,,,,,,,,,,
884,7111,05-Jun-15,Abuk,4:58:00 AM,Mindy,TRUE,,FALSE,TRUE,1.028,Tuanan,6,2015,adult female with dependent,16.952,5.3,ok,7.46,0.5,ok,507.06,11.1,ok,12527.29,8.5,ok,,,,,,,,,,,,,,,,,,
885,7112,06-Jun-15,Suwi,10:39:00 AM,Milo,TRUE,"pregnancy test performed, results positive",FALSE,FALSE,1.013,Tuanan,6,2015,adult female with dependent,,,,,,,,,,2626.412,7.8,ok,,,,,,,,,,,,,,,,,,
886,7113,06-Jun-15,Abuk,11:04:00 AM,Tomi,TRUE,leaves in sample,TRUE,FALSE,1.031,Tuanan,6,2015,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,7114,06-Jun-15,Isman,5:12:00 AM,Mindy,TRUE,,FALSE,TRUE,1.020,Tuanan,6,2015,adult female with dependent,10.147,4.2,ok,7.89,5.1,ok,343.68,8.9,ok,7096.786,6.4,ok,,,,,,,,,,,,,,,,,,
888,7115,07-Jun-15,Abuk,5:08:00 AM,Milo,TRUE,,FALSE,TRUE,1.025,Tuanan,6,2015,adult female with dependent,19.509,0,ok,8.143,4.8,ok,625.76,0.8,ok,17591.85,4.5,ok,,,,,,,,,,,,,,,,,,
889,7117,07-Jun-15,Suwi,5:54:00 AM,Mindy,TRUE,,FALSE,FALSE,1.016,Tuanan,6,2015,adult female with dependent,,,,,,,,,,7819.835,1.7,ok,,,,,,,,,,,,,,,,,,
890,7116,07-Jun-15,Isman,5:29:00 AM,Tomi,TRUE,,FALSE,TRUE,1.015,Tuanan,6,2015,adult flanged male,7.034,4,ok,7.173,3,ok,231.84,7.8,ok,44747.21,8.5,ok,,,,,,,,,,,,,,,,,,
891,7118,08-Jun-15,Suwi,4:59:00 AM,Milo,TRUE,,FALSE,TRUE,1.020,Tuanan,6,2015,adult female with dependent,17.785,3.5,ok,7.276,0.4,ok,922.42,7.7,ok,33217.97,2.3,ok,,,,,,,,,,,,,,,,,,
892,7119,08-Jun-15,Abuk,5:36:00 AM,Tomi,TRUE,,FALSE,TRUE,1.027,Tuanan,6,2015,adult flanged male,40.391,3.7,ok,11.148,2.9,ok,926.42,9.9,ok,85478.02,6.8,ok,,,,,,,,,,,,,,,,,,
893,7120,08-Jun-15,Rahmatd,5:14:00 AM,Mindy,TRUE,,FALSE,TRUE,1.012,Tuanan,6,2015,adult female with dependent,9.333,0.8,ok,4.825,0,ok,243.428,2.7,ok,5149.062,1,ok,,,,,,,,,,,,,,,,,,
894,7122,09-Jun-15,Isman,5:25:00 AM,Milo,TRUE,,FALSE,TRUE,1.031,Tuanan,6,2015,adult female with dependent,29.509,2.8,ok,9.713,3,ok,588.608,5.7,ok,29319.1,10.1,ok,,,,,,,,,,,,,,,,,,
895,7123,09-Jun-15,Idun,5:14:00 AM,Tomi,TRUE,,FALSE,TRUE,1.018,Tuanan,6,2015,adult flanged male,15.297,3.6,ok,7.042,0.2,ok,348.538,1.9,ok,49768.45,16.4,ok,,,,,,,,,,,,,,,,,,
896,7121,09-Jun-15,Suwi,5:11:00 AM,Mindy,TRUE,,FALSE,TRUE,1.018,Tuanan,6,2015,adult female with dependent,13.286,8.6,ok,6.337,2,ok,533.696,5.5,ok,16792.95,1.2,ok,,,,,,,,,,,,,,,,,,
897,7124,10-Jun-15,Idun,5:31:00 AM,Milo,TRUE,Only enough for forest chemstrip,FALSE,TRUE,1.042,Tuanan,6,2015,adult female with dependent,,,,,,,,,,12644.22,6.6,ok,,,,,,,,,,,,,,,,,,
898,7125,10-Jun-15,Allie,5:08:00 AM,Tomi,TRUE,,FALSE,TRUE,1.022,Tuanan,6,2015,adult flanged male,19.135,7.8,ok,7.895,1.2,ok,518.765,14.1,ok,62793.69,1.6,ok,,,,,,,,,,,,,,,,,,
899,7127,11-Jun-15,Tono,5:17:00 AM,Milo,TRUE,,FALSE,TRUE,1.012,Tuanan,6,2015,adult female with dependent,8.468,6.2,ok,7.486,2.8,ok,331.514,13.7,ok,1827.62,15.2,ok,,,,,,,,,,,,,,,,,,
900,7128,11-Jun-15,Isman,5:42:00 AM,Kondor,TRUE,,FALSE,TRUE,1.034,Tuanan,6,2015,adult female with dependent,31.545,6.5,ok,,,,854.514,3.1,ok,29178.39,14.2,ok,,,,,,,,,,,,,,,,,,
901,7129,12-Jun-15,Idun,5:22:00 AM,Milo,TRUE,pregnant,FALSE,TRUE,1.028,Tuanan,6,2015,adult female with dependent,26.439,0.7,ok,,,,1065.364,0.6,ok,23789.86,1.3,ok,,,,,,,,,,,,,,,,,,
902,7130,12-Jun-15,Tono,5:28:00 AM,Kondor,TRUE,,FALSE,TRUE,1.026,Tuanan,6,2015,adult female with dependent,22.297,5.4,ok,,,,620.229,2.7,ok,14333.71,1.9,ok,,,,,,,,,,,,,,,,,,
903,7132,13-Jun-15,Suwi,5:32:00 AM,Kondor,TRUE,nested within party distance of kerry,FALSE,TRUE,1.025,Tuanan,6,2015,adult female with dependent,19.085,3.9,ok,,,,916.328,4.5,ok,23859.37,0.2,ok,,,,,,,,,,,,,,,,,,
904,7131,13-Jun-15,Abuk,5:21:00 AM,Milo,TRUE,,FALSE,TRUE,1.013,Tuanan,6,2015,adult female with dependent,10.596,6.3,ok,,,,319.204,2.1,ok,5975.03,19,ok,,,,,,,,,,,,,,,,,,
905,7134,14-Jun-15,Suwi,5:34:00 AM,Milo,TRUE,,FALSE,TRUE,1.029,Tuanan,6,2015,adult female with dependent,21.641,1.6,ok,,,,1205.62,10,ok,25021.76,3.9,ok,,,,,,,,,,,,,,,,,,
906,7133,14-Jun-15,Lady,5:37:00 AM,Kondor,TRUE,,FALSE,TRUE,1.037,Tuanan,6,2015,adult female with dependent,32.264,0.5,ok,,,,1323.121,12.7,ok,27150.14,25.1,ok,,,,,,,,,,,,,,,,,,
907,7135,15-Jun-15,Abuk,5:43:00 AM,Kondor,TRUE,,FALSE,TRUE,1.036,Tuanan,6,2015,adult female with dependent,32.028,2.8,ok,,,,824.911,4.2,ok,17023.58,3.1,ok,,,,,,,,,,,,,,,,,,
908,7137,17-Jun-15,Tono,5:23:00 AM,Teju,TRUE,,TRUE,TRUE,1.043,Tuanan,6,2015,adult flanged male,51.298,2.5,ok,,,,865.812,3.1,ok,15845.76,129.3,rerun,,,,,,,,,,,,,,,,,,
909,7138,18-Jun-15,Tono,5:16:00 AM,Juni,TRUE,,FALSE,TRUE,1.028,Tuanan,6,2015,adult female with dependent,,,,,,,212.932,7.5,ok,5691.876,4.5,ok,,,,,,,,,,,,,,,,,,
910,7140,19-Jun-15,Suwi,6:27:00 AM,Juni,TRUE,,TRUE,TRUE,1.017,Tuanan,6,2015,adult female with dependent,16.528,3.1,ok,,,,184.416,8.3,ok,15517.96,11.6,ok,,,,,,,,,,,,,,,,,,
911,7142,20-Jun-15,Abuk,7:27:00 AM,Juni,TRUE,,FALSE,TRUE,1.015,Tuanan,6,2015,adult female with dependent,11.992,3.6,ok,,,,143.138,4.6,ok,14878.387,0.2,ok,,,,,,,,,,,,,,,,,,
912,7146,21-Jun-15,Suwi,5:30:00 AM,Juni,TRUE,leaves in pee,TRUE,TRUE,1.012,Tuanan,6,2015,adult female with dependent,14.53,4.5,ok,,,,152.109,11.9,ok,8819.406,11.6,ok,,,,,,,,,,,,,,,,,,
913,7148,22-Jun-15,Idun,5:41:00 AM,Juni,TRUE,,FALSE,TRUE,1.020,Tuanan,6,2015,adult female with dependent,13.628,6.7,ok,,,,206.651,5.8,ok,10525.2,2.9,ok,,,,,,,,,,,,,,,,,,
914,7150,22-Jun-15,Abuk,5:15:00 AM,Inul,TRUE,,FALSE,TRUE,1.028,Tuanan,6,2015,adult female with dependent,22.764,0.3,ok,,,,552.428,1.5,ok,38527.4,2.2,ok,,,,,,,,,,,,,,,,,,
915,7152,23-Jun-15,Idun,5:22:00 AM,Juni,TRUE,,FALSE,TRUE,1.020,Tuanan,6,2015,adult female with dependent,18.356,3.5,ok,,,,162.096,7.5,ok,5549.651,5.7,ok,,,,,,,,,,,,,,,,,,
916,7154,24-Jun-15,Rahmatd,5:43:00 AM,Juni,TRUE,poop in sample,TRUE,TRUE,1.033,Tuanan,6,2015,adult female with dependent,36.986,0.3,ok,,,,326.963,1,ok,8971.004,0.5,ok,,,,,,,,,,,,,,,,,,
917,7156,25-Jun-15,Tono,5:37:00 AM,Juni,TRUE,poop in sample,TRUE,TRUE,1.022,Tuanan,6,2015,adult female with dependent,22.701,4.7,ok,,,,309.365,4,ok,8872.48,2.9,ok,,,,,,,,,,,,,,,,,,
918,7159,26-Jun-15,Isman,5:17:00 AM,Inul,TRUE,,FALSE,TRUE,1.023,Tuanan,6,2015,adult female with dependent,21.793,1.1,ok,,,,581.729,3.6,ok,35539.73,1.2,ok,,,,,,,,,,,,,,,,,,
919,7164,28-Jun-15,Suwi,4:47:00 AM,Gismo,TRUE,,FALSE,TRUE,1.034,Tuanan,6,2015,adult flanged male,37.889,0.6,ok,,,,571.557,3.4,ok,23319.5,5.2,ok,,,,,,,,,,,,,,,,,,
920,7174,30-Jun-15,Abuk,5:20:00 AM,Niko,TRUE,leaf particles,TRUE,TRUE,1.026,Tuanan,6,2015,adult flanged male,36.611,1.3,ok,,,,780.843,2.1,ok,17736.97,7.8,ok,,,,,,,,,,,,,,,,,,
921,7176,01-Jul-15,Tono,4:44:00 AM,Jinak,TRUE,,FALSE,TRUE,1.023,Tuanan,7,2015,adult female with dependent,23.574,6,ok,,,,300.015,3,ok,11586.74,8.1,ok,,,,,,,,,,,,,,,,,,
922,7179,02-Jul-15,Isman,4:45:00 AM,Jinak,TRUE,,FALSE,TRUE,1.015,Tuanan,7,2015,adult female with dependent,17.683,9,ok,,,,195.918,4.9,ok,2082.736,5.3,ok,,,,,,,,,,,,,,,,,,
923,7180,02-Jul-15,Tono,5:21:00 AM,Teju,TRUE,,FALSE,TRUE,1.026,Tuanan,7,2015,adult flanged male,29.961,9.3,ok,,,,795.983,5.3,ok,46038.23,2.8,ok,,,,,,,,,,,,,,,,,,
924,7184,03-Jul-15,Abuk,5:36:00 AM,Wodan,TRUE,leaf particles,TRUE,TRUE,1.028,Tuanan,7,2015,adult flanged male,33.58,3,ok,,,,1068.187,3.2,ok,9049.221,7.3,ok,,,,,,,,,,,,,,,,,,
925,7183,03-Jul-15,Suwi,4:43:00 AM,Jinak,TRUE,,FALSE,TRUE,1.015,Tuanan,7,2015,adult female with dependent,18.274,4.7,ok,,,,311.577,7.4,ok,9781.257,8.8,ok,,,,,,,,,,,,,,,,,,
926,7185,03-Jul-15,Idun,5:04:00 AM,Bobo,TRUE,,FALSE,TRUE,1.021,Tuanan,7,2015,adult flanged male,27.06,11.5,ok,,,,558.424,4.6,ok,32967.55,6.2,ok,,,,,,,,,,,,,,,,,,
927,7186,04-Jul-15,Abuk,5:33:00 AM,Wodan,TRUE,,FALSE,TRUE,1.023,Tuanan,7,2015,adult flanged male,9.235,4.1,ok,,,,683.651,5.1,ok,71584.51,0.1,ok,,,,,,,,,,,,,,,,,,
928,7187,04-Jul-15,Rahmatd,5:21:00 AM,Bobo,TRUE,poop in sample,TRUE,TRUE,1.019,Tuanan,7,2015,adult flanged male,3.795,0.5,ok,,,,429.306,17.7,ok,38761.72,0.1,ok,,,,,,,,,,,,,,,,,,
929,7189,05-Jul-15,Allie,11:14:00 AM,Wodan,TRUE,dirt in sample,TRUE,FALSE,1.040,Tuanan,7,2015,adult flanged male,,,,,,,956.33,7.2,ok,40180.67,4.1,ok,,,,,,,,,,,,,,,,,,
930,7193,06-Jul-15,Idun,5:12:00 AM,Wodan,TRUE,,FALSE,TRUE,1.007,Tuanan,7,2015,adult flanged male,2.483,2,ok,,,,275.511,1.5,ok,15288.17,4,ok,,,,,,,,,,,,,,,,,,
931,7194,06-Jul-15,Abuk,5:11:00 AM,Bobo,TRUE,,FALSE,TRUE,1.023,Tuanan,7,2015,adult flanged male,5.435,1.8,ok,,,,320.8,5.1,ok,20409.26,1.1,ok,,,,,,,,,,,,,,,,,,
932,7195,06-Jul-15,Isman,5:11:00 AM,Streisel,TRUE,she was with Sony,FALSE,TRUE,1.017,Tuanan,7,2015,independent immature (older juvs),7.785,2.6,ok,,,,691.126,8.7,ok,21977.29,5.7,ok,,,,,,,,,,,,,,,,,,
933,7198,07-Jul-15,Isman,5:56:00 AM,Wodan,TRUE,,FALSE,TRUE,1.008,Tuanan,7,2015,adult flanged male,12.55,5.8,ok,,,,254.85,1.9,ok,15202.67,4.9,ok,,,,,,,,,,,,,,,,,,
934,7199,07-Jul-15,Rahmatd,5:19:00 AM,Bobo,TRUE,,FALSE,TRUE,1.019,Tuanan,7,2015,adult flanged male,2.165,1.3,ok,,,,819.073,0.6,ok,30810.02,3.3,ok,,,,,,,,,,,,,,,,,,
935,7206,08-Jul-15,Isman,6:15:00 AM,Zola,TRUE,,FALSE,TRUE,1.049,Tuanan,7,2015,adult female no dependent,5.766,3.8,ok,,,,1890.866,2.2,ok,106159.5,1.9,ok,,,,,,,,,,,,,,,,,,
936,7203,08-Jul-15,Suwi,10:30:00 AM,Wodan,TRUE,leaf particles,TRUE,FALSE,1.028,Tuanan,7,2015,adult flanged male,,,,,,,1141.298,1.1,ok,42033.27,9.7,ok,,,,,,,,,,,,,,,,,,
937,7211,10-Jul-15,Abuk,5:18:00 AM,Pinky,TRUE,,FALSE,TRUE,1.027,Tuanan,7,2015,adult female with dependent,,,,,,,598.117,7.3,ok,24486.45,1.1,ok,,,,,,,,,,,,,,,,,,
938,7220,18-Jul-15,Allie,9:37:00 AM,Dayak,FALSE,dirt in sample; freezer broken,TRUE,FALSE,1.013,Tuanan,7,2015,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,7221,19-Jul-15,Allie,5:46:00 AM,Dayak,FALSE,freezer broken,FALSE,TRUE,1.025,Tuanan,7,2015,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
940,7222,20-Jul-15,Allie,8:38:00 AM,Dayak,FALSE,dirt in sample; freezer broken,TRUE,FALSE,1.020,Tuanan,7,2015,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,7223,21-Jul-15,Allie,5:29:00 AM,Dayak,FALSE,freezer broken,FALSE,TRUE,1.018,Tuanan,7,2015,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
942,7225,22-Jul-15,Allie,5:32:00 AM,Dayak,FALSE,freezer broken,FALSE,TRUE,1.026,Tuanan,7,2015,adult flanged male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fr1.1,,,,,Hobbes-cap,FALSE,CapAM10/14/13A_1,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fr3.1,,,,,Hobbes-cap,FALSE,CapAM10/15/13C_1,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fr4.1,,,,,Hobbes-cap,FALSE,CapAM10/15/13D_1,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fr6.5,,,,,calvin-Cap,FALSE,CapAM10/15/13F_1,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fr7.22,,,,,Hobbes-cap,FALSE,CapPM11/18/13A_22,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fr9.4,,,,,Hobbes-cap,FALSE,CapPM11/19/13B_4,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fr8.10,,,,,calvin-Cap,FALSE,CapAM11/19/13A_10,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fr11.5,,,,,Hobbes-cap,FALSE,CapAM11/22/13A_5,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,6626,16-Nov-14,Abuk,4:38:00 AM,Inul,TRUE,Ivan also present,FALSE,TRUE,1.031,Tuanan,11,2014,adult female with dependent,17.674,1.7,ok,9.15,2.1,ok,328.273,9.9,ok,35939.02,8.3,ok,517.59,5.37%,ok,98.3,4.04%,ok,0,5.66%,ok,22.15,10.98%,ok,38.44,10.29%,ok,0,0%,ok
739,6628,17-Nov-14,Suwi,5:07:00 AM,Jinak,TRUE,,FALSE,TRUE,1.007,Tuanan,11,2014,adult female with dependent,1.745,5.5,ok,0.4,10.2,ok,770.492,5.8,ok,7318.413,0.7,ok,1.87,9.43%,ok,108.83,22.33%,rerun,0,21.76%,rerun,5.02,25.77%,rerun,198.61,8.42%,ok,0,10.88%,ok
740,6640,19-Nov-14,Idun,5:12:00 AM,Inul,TRUE,Ivan also present,FALSE,TRUE,1.024,Tuanan,11,2014,adult female with dependent,11.744,3.9,ok,10.669,1.5,ok,73.24,1.5,ok,33331.35,3.4,ok,184.75,6.3%,ok,163.29,7.07%,ok,0.35,4.88%,ok,13.89,2.48%,ok,23.23,13.53%,ok,0,0%,ok
741,6646,20-Nov-14,Abuk,5:34:00 AM,Milo,TRUE,,FALSE,TRUE,1.019,Tuanan,11,2014,independent immature (older juvs),5.568,2.9,ok,3.471,3.2,ok,556.126,14.3,ok,99792.3,1.5,ok,51.28,2.44%,ok,59.02,13.94%,ok,0,6.73%,ok,3.64,8.13%,ok,30.81,7.23%,ok,0,0%,ok
743,6649,21-Nov-14,Abuk,9:56:00 AM,Inul,TRUE,,FALSE,FALSE,1.025,Tuanan,11,2014,adult female with dependent,,,,,,,,,,23396.84,3,ok,84.46,2.27%,ok,13.42,9.43%,ok,0,6.15%,ok,0,10.88%,ok,55.65,15.17%,ok,0,10.88%,ok
744,6652,22-Nov-14,Suwi,5:11:00 AM,Milo,TRUE,some poop in sample,TRUE,TRUE,1.018,Tuanan,11,2014,independent immature (older juvs),7.859,4,ok,2.272,8.1,ok,192.148,14.5,ok,9085.809,2.4,ok,4.57,14.14%,ok,44.84,10.88%,ok,0,12.86%,ok,0,8.32%,ok,0,6.15%,ok,0,10.88%,ok
745,6653,22-Nov-14,Abuk,5:00:00 AM,Helium,TRUE,,FALSE,TRUE,1.029,Tuanan,11,2014,adult flanged male,26.071,2.2,ok,3.932,2.9,ok,248.753,6,ok,,,,65.59,6.27%,ok,25.35,10.35%,ok,0,0%,ok,2.19,6.96%,ok,127.42,14.3%,ok,0,0%,ok
746,6657,23-Nov-14,Idun,4:35:00 AM,Milo,TRUE,"collected from below sarang, Ekko also present",FALSE,FALSE,1.025,Tuanan,11,2014,independent immature (older juvs),5.785,2.1,ok,4.707,2.1,ok,243.854,1.9,ok,11984.31,5.2,ok,2.42,0%,ok,124.12,7.79%,ok,1.57,0%,ok,4.91,3.2%,ok,0,3.82%,ok,0,0%,ok
747,6654,23-Nov-14,Abuk,4:50:00 AM,Juni,TRUE,,FALSE,TRUE,1.022,Tuanan,11,2014,adult female with dependent,9.319,0.9,ok,2.981,0.2,ok,114.728,3.3,ok,47004.41,1.5,ok,101.15,3.17%,ok,31.97,9.03%,ok,0,5.66%,ok,13.18,5.74%,ok,70.03,3.98%,ok,2.45,0%,ok
748,6660,24-Nov-14,Isman,11:03:00 AM,Kondor,TRUE,,FALSE,FALSE,1.025,Tuanan,11,2014,adult female with dependent,,,,,,,,,,43735.77,3.9,ok,208.81,1.24%,ok,158.52,3.63%,ok,0,5.66%,ok,27.44,1.52%,ok,8.11,3.69%,ok,2.45,0%,ok
749,6662,25-Nov-14,Idun,4:57:00 AM,Juni,TRUE,,FALSE,TRUE,1.031,Tuanan,11,2014,adult female with dependent,19.065,2.3,ok,12.743,10.4,ok,110.017,3.8,ok,42079.45,0.8,ok,91.42,0%,ok,20.97,3.82%,ok,0,0%,ok,10.52,1.62%,ok,39.89,0.18%,ok,0,0%,ok
750,6665,26-Nov-14,Tono,5:12:00 AM,Juni,TRUE,,FALSE,TRUE,1.010,Tuanan,11,2014,adult female with dependent,12.844,3.8,ok,4.95,1.9,ok,235.772,15.1,ok,21061.51,0.6,ok,46.74,8.61%,ok,6.16,0%,ok,0,6.73%,ok,0.74,3.29%,ok,34.06,15.34%,ok,0,0%,ok
751,6668,27-Nov-14,Abuk,4:57:00 AM,Juni,TRUE,,FALSE,TRUE,1.021,Tuanan,11,2014,adult female with dependent,8.044,7.2,ok,4.23,3.2,ok,53.892,11.2,ok,47208.6,5.3,ok,0.94,0%,ok,83.34,8.32%,ok,0,5.66%,ok,10.71,8.08%,ok,44.45,15.44%,ok,0,0%,ok
752,6669,27-Nov-14,Caco,4:45:00 AM,Jip,TRUE,,FALSE,TRUE,1.032,Tuanan,11,2014,independent immature (older juvs),25.513,0.5,ok,3.668,3.6,ok,339.664,7.5,ok,33133.9,11,ok,103.7,0.89%,ok,10.37,3.82%,ok,0,6.73%,ok,0,0%,ok,34.44,0.93%,ok,1.16,0%,ok
753,6673,28-Nov-14,Abuk,4:56:00 AM,Kondor,TRUE,,FALSE,TRUE,1.017,Tuanan,11,2014,adult female no dependent,10.34,1.7,ok,6.262,4.8,ok,757.725,1.5,ok,32735.98,2.2,ok,36.4,34.4%,rerun,16.35,12.86%,ok,0,0%,ok,5.47,15.92%,ok,11.23,25.65%,rerun,0,0%,ok
754,6674,29-Nov-14,Suwi,4:50:00 AM,Juni,TRUE,,FALSE,TRUE,1.015,Tuanan,11,2014,adult female with dependent,11.717,9.3,ok,,,,154.118,0.8,ok,25372.9,3.2,ok,3.31,6.73%,ok,133.57,1.22%,ok,0,5.66%,ok,4.24,5.03%,ok,5.26,15.04%,ok,0,10.88%,ok
755,6675,29-Nov-14,Caco,4:58:00 AM,Jip,TRUE,,FALSE,TRUE,1.015,Tuanan,11,2014,independent immature (older juvs),8.735,1.7,ok,0.96,2.9,ok,188.150,0.8,ok,5322.593,24.8,rerun,,,,,,,,,,,,,,,,,,
756,6677,30-Nov-14,Idun,4:52:00 AM,Juni,TRUE,,FALSE,TRUE,1.029,Tuanan,11,2014,adult female with dependent,1.628,1.2,ok,4.693,7.6,ok,760.83,5.6,ok,25816.72,8,ok,,,,,,,,,,,,,,,,,,
757,6679,01-Dec-14,Abuk,5:24:00 AM,Juni,TRUE,,FALSE,TRUE,1.016,Tuanan,12,2014,adult female with dependent,39.257,2.9,ok,2.005,10.8,ok,231.541,16.4,ok,11533.07,4.6,ok,,,,,,,,,,,,,,,,,,
758,6692,12-Dec-14,Tono,6:26:00 AM,Ekko,TRUE,male is flanging,FALSE,TRUE,1.030,Tuanan,12,2014,adult flanged male,21.584,4.8,ok,6.636,5.5,ok,773.387,13,ok,35685.92,2.3,ok,,,,,,,,,,,,,,,,,,
759,6699,15-Dec-14,Abuk,5:20:00 AM,Mindy,TRUE,,FALSE,TRUE,1.020,Tuanan,12,2014,adult female with dependent,18.612,4.7,ok,3.13,3.4,ok,913.981,3.6,ok,15812.17,14.4,ok,,,,,,,,,,,,,,,,,,
760,6706,17-Dec-14,Idun,5:09:00 AM,Tomi,TRUE,,FALSE,TRUE,1.012,Tuanan,12,2014,adult flanged male,10.704,2.6,ok,2.655,8.5,ok,704.638,11.6,ok,2402.703,0.1,ok,,,,,,,,,,,,,,,,,,
761,6714,19-Dec-14,Isman,4:53:00 AM,Sugus,FALSE,,FALSE,TRUE,1.010,Tuanan,12,2014,adult flanged male,,,,1.928,0.4,ok,241.879,9.5,ok,10242.964,3.9,ok,,,,,,,,,,,,,,,,,,
762,6716,20-Dec-14,Abuk,5:03:00 AM,Tomi,TRUE,,FALSE,TRUE,1.015,Tuanan,12,2014,adult flanged male,7.601,17.4,ok,2.04,2.3,ok,247.180,3.6,ok,14165.839,2.2,ok,,,,,,,,,,,,,,,,,,
763,6717,20-Dec-14,Suwi,2:22:00 PM,Sugus,FALSE,,FALSE,FALSE,1.042,Tuanan,12,2014,adult flanged male,,,,,,,,,,21487.88,11,ok,,,,,,,,,,,,,,,,,,
764,6718,21-Dec-14,Abuk,5:11:00 AM,Mindy,TRUE,,FALSE,TRUE,1.048,Tuanan,12,2014,adult female with dependent,94.608,0.3,ok,,,,1745.245,3.9,ok,85060.73,5.5,ok,,,,,,,,,,,,,,,,,,
783,6799,26-Jan-15,Idun,5:18:00 AM,Kondor,TRUE,,FALSE,TRUE,1.014,Tuanan,1,2015,adult female no dependent,14.94,9.8,ok,9.296,4.2,ok,,,,45613.36,3.7,ok,,,,,,,,,,,,,,,,,,
